,MainID,ra_now,dec_now,Gmag
350,4657679659312977536,84.66153517498708,-69.10368287423903,14.921728
662,4657686290742450048,84.65695640401786,-69.09502313841935,14.935979
1221,4657685569187820160,84.66894901944181,-69.08683318128408,14.942931
1988,4657680380866163456,84.61694960777247,-69.10806795522153,14.950111
454,4657685534807640576,84.68959782331447,-69.0955726092542,14.955747
61,4657685534828215168,84.67217920925472,-69.09933704537455,14.962026
2699,4657679586261965952,84.73183730231447,-69.12328412542183,14.979842
169,4657685534828216320,84.66869322208571,-69.09818679444342,14.981118
1231,4657680376535927808,84.65360840898468,-69.11281663604373,14.99125
92,4657685534828255360,84.67044265017667,-69.0991650969716,14.993923
362,4657685534828237056,84.66818552817924,-69.09550958466798,14.994249
338,4657685534807640448,84.68841287263405,-69.09681451404245,15.013579
773,4657680415225922048,84.65001582981554,-69.10470523282007,15.014989
478,4657679659311708544,84.67476264290346,-69.10826331101227,15.01533
17,4657685534835433088,84.67997995993916,-69.1004883800159,15.016555
1370,4657685466108821376,84.72017303668484,-69.1033627559909,15.018814
1377,4657685564905253504,84.68813356302641,-69.08567981349074,15.028202
18,4657685534807656448,84.67368706513567,-69.10019534246148,15.032829
850,4657685569187855488,84.69336334445934,-69.09189391919577,15.088199
659,4657685534828071168,84.687145504536,-69.09255487876091,15.090038
525,4657685530545498880,84.68735264315754,-69.09407920902848,15.092782
1668,4657685564856499328,84.66922863908337,-69.08224009049445,15.112197
261,4657685534807590784,84.67538327387068,-69.09597819414415,15.1805105
384,4657685534807635200,84.69193425576252,-69.10433959619417,15.185655
55,4657679659312988032,84.67761393294347,-69.10307007232272,15.19224
212,4657679659292388224,84.67395792018762,-69.10531998783958,15.208862
195,4657679659312983424,84.66546278028827,-69.10240938650915,15.209572
1452,4657685500468553088,84.71691590985604,-69.09274106104665,15.220657
910,4657685569187818496,84.67756778194362,-69.08951892210389,15.226949
1482,4657680415225902464,84.63014631206562,-69.09806268088788,15.232404
444,4657679659311707264,84.67386318247281,-69.10782878721702,15.250637
354,4657685534807645568,84.68622452526655,-69.09589714405801,15.262018
40,4657679659312960640,84.67146363680178,-69.10082338535963,15.264797
1749,4657686286460115200,84.63754297144098,-69.08696891322768,15.27538
1129,4657679624951967232,84.66050939606542,-69.11291765131081,15.284029
132,4657679659292392960,84.67228597503573,-69.10391389653974,15.311411
1747,4657685564905692544,84.66993266985182,-69.08135307994988,15.326767
21,4657685534828261376,84.67993900826704,-69.10025811319753,15.343842
15,4657685534828216576,84.67815987978473,-69.099811860806,15.343958
1906,4657685569187853056,84.68078451251884,-69.0795676746775,15.350582
425,4657685534828074368,84.67769767372752,-69.09409448379792,15.354424
33,4657679659320178816,84.67689747481012,-69.10257254549931,15.362041
175,4657679659312983552,84.66602514147817,-69.1022307230927,15.3624325
832,4657680415225921920,84.64861271175653,-69.10485406400635,15.3644
1035,4657686290721647872,84.64965454438554,-69.09304919115851,15.373411
1145,4657685569187801984,84.67854784871511,-69.08745895653679,15.379085
348,4657685534807646080,84.68574712127752,-69.09584894165722,15.3892765
147,4657685534835433984,84.67164991595713,-69.09782495167366,15.390533
1179,4657685564905236864,84.68490705921324,-69.08733790400079,15.392089
743,4657685534828094720,84.67999529945604,-69.09099396438425,15.394152
1996,4657685569187909120,84.68172741499521,-69.07847573262156,15.397357
110,4657685534828214784,84.67067364892215,-69.09867278566378,15.416159
188,4657679659312983296,84.6660772211678,-69.10264764331824,15.418808
69,4657685534828215040,84.67125316179953,-69.09957278550756,15.432541
160,4657679659292387456,84.67508762937032,-69.10468854660944,15.455778
189,4657679655028441856,84.6719419354626,-69.10474097079235,15.457142
1860,4657686290742300288,84.64788221502401,-69.08268985525365,15.468349
588,4657685534807728512,84.69371805783257,-69.09507708294244,15.475722
471,4657679654981423488,84.65939599363183,-69.10483205489541,15.478849
954,4657685530545712128,84.66178610375775,-69.09044606335314,15.488418
609,4657680415225946880,84.65307648070738,-69.09902255053062,15.496703
658,4657685534828070144,84.67853699429007,-69.0917823177004,15.496816
2145,4657685569187852288,84.66463598282277,-69.07741329416181,15.510019
2676,4657686359461747200,84.60930003781705,-69.08383308505293,15.510485
855,4657685534828291072,84.70437050520647,-69.10545793631827,15.515685
672,4657685534807619200,84.66948211856523,-69.09200004773562,15.519233
10,4657685534807598464,84.67734927325579,-69.09986689340136,15.528373
12,4657685534807624576,84.67783363233548,-69.1020031753142,15.528973
331,4657685534807647616,84.68467146283432,-69.09587370606978,15.539089
1320,4657679624951970560,84.67022845804735,-69.11599076471488,15.54641
517,4657685534828224896,84.66560122049914,-69.0942528133516,15.562194
606,4657685530545503360,84.68592281778626,-69.09297959866123,15.562455
1366,4657679659290074752,84.69196782679902,-69.11562108656798,15.565202
1805,4657685496137044352,84.73361677391168,-69.09836900044773,15.571641
