RA,DEC,J,H,Av,R,Weight
274.6854496,-13.78973983,15.57880526,14.487747,4.6246246,21.555983,1
274.6920698,-13.80696504,15.05498104,14.05337,4.6246246,21.032158,1
274.7005171,-13.7705415,16.45241786,15.18257,4.6246246,22.429595,1
274.7097967,-13.79600796,15.39858992,14.329598,4.6246246,21.375767,1
274.6703131,-13.80183591,15.44747823,14.377086,4.7447447,21.527959,1
274.6988831,-13.84972628,15.85685761,14.693679,4.7447447,21.937338,1
274.7014888,-13.82071281,15.08210365,14.06179,4.7447447,21.162584,1
274.739336,-13.74299361,15.68677681,14.561685,4.7447447,21.767257,1
274.7450039,-13.76913275,15.44306653,14.368088,4.7447447,21.523547,1
274.63988,-13.78294926,15.72463769,14.581903,4.8648649,21.908422,1
274.642288,-13.81505505,15.37522797,14.302024,4.8648649,21.559012,1
274.6467157,-13.79030097,15.14280289,14.114579,4.8648649,21.326587,1
274.6537033,-13.78791948,14.97224106,13.977582,4.8648649,21.156025,1
274.6548869,-13.76961403,15.71369827,14.582731,4.8648649,21.897482,1
274.6657428,-13.81633645,15.27090609,14.220354,4.8648649,21.45469,1
274.6738085,-13.75214462,14.92525042,13.933257,4.8648649,21.109034,1
274.6936648,-13.81233369,14.85459128,13.878011,4.8648649,21.038375,1
274.6974481,-13.78436129,15.42199342,14.347843,4.8648649,21.605777,1
274.7301892,-13.7998544,14.25462363,13.366037,4.8648649,20.438407,1
274.6324614,-13.76771212,15.76087555,14.610816,4.984985,22.047963,1
274.6327789,-13.77086094,15.41353288,14.33456,4.984985,21.70062,1
274.6367568,-13.74864746,16.96804388,15.70112,4.984985,23.255131,1
274.6481445,-13.77338319,15.7596479,14.607467,4.984985,22.046735,1
274.6691752,-13.78751455,14.9626886,13.960937,4.984985,21.249776,1
274.7316794,-13.78166528,15.01273364,13.99465,4.984985,21.299821,1
274.7362015,-13.82710284,15.03450105,14.018053,4.984985,21.321588,1
274.7368154,-13.76229394,13.17788021,12.387002,4.984985,19.464967,1
274.7414848,-13.81822087,15.03262906,14.016248,4.984985,21.319716,1
274.6273514,-13.77034902,15.70135457,14.560968,5.1051051,22.091745,1
274.6295211,-13.76139582,15.86879079,14.688506,5.1051051,22.259181,1
274.6404765,-13.75831156,16.09369487,14.874128,5.1051051,22.484085,1
274.646824,-13.81964083,15.42780184,14.331402,5.1051051,21.818192,1
274.6516247,-13.76746521,15.87002413,14.694504,5.1051051,22.260415,1
274.6737691,-13.82325962,14.92572088,13.922841,5.1051051,21.316111,1
274.6777672,-13.77860834,15.07175413,14.041442,5.1051051,21.462145,1
274.6877058,-13.78885901,16.09034456,14.873235,5.1051051,22.480735,1
274.6987864,-13.80834565,15.06558944,14.037348,5.1051051,21.45598,1
274.710229,-13.77624442,16.38855508,15.133219,5.1051051,22.778946,1
274.7157712,-13.77278644,16.40672788,15.136831,5.1051051,22.797118,1
274.7354893,-13.76740684,15.54715601,14.432722,5.1051051,21.937546,1
274.7383518,-13.78561301,13.89993442,13.022089,5.1051051,20.290325,1
274.6437837,-13.76195823,16.83690514,15.512495,5.2252252,23.330599,1
274.6524531,-13.75899229,13.30128655,12.779971,5.2252252,19.79498,1
274.6700393,-13.75035069,15.89852063,14.721512,5.2252252,22.392214,1
274.6729192,-13.80027923,15.01012791,13.982201,5.2252252,21.503822,1
274.677084,-13.78828267,14.1965125,13.269428,5.2252252,20.690206,1
274.6896528,-13.80815749,15.23088508,14.166361,5.2252252,21.724579,1
274.7354669,-13.73104702,15.47429143,14.358328,5.2252252,21.967985,1
274.7361545,-13.79490136,15.03135211,14.009737,5.2252252,21.525046,1
274.752175,-13.76980625,15.47278267,14.359835,5.2252252,21.966476,1
274.6357417,-13.79336473,16.24195818,14.979559,5.3453453,22.838955,1
274.6448749,-13.79127208,15.32958355,14.24616,5.3453453,21.926581,1
274.6633215,-13.80339444,14.57964168,13.610635,5.3453453,21.176639,1
274.6654415,-13.73335442,17.11128619,15.806616,5.3453453,23.708283,1
274.667651,-13.75670472,15.48660479,14.369713,5.3453453,22.083602,1
274.6756167,-13.80728122,14.76215434,13.769958,5.3453453,21.359151,1
274.6860313,-13.7664367,15.6207202,14.484964,5.3453453,22.217717,1
274.6946384,-13.80538927,15.42173645,14.312884,5.3453453,22.018734,1
274.7006659,-13.81858771,15.79074505,14.61353,5.3453453,22.387742,1
274.7087067,-13.7818749,15.85825385,14.676189,5.3453453,22.455251,1
274.7351158,-13.75705027,14.84162093,13.834372,5.3453453,21.438618,1
274.6215631,-13.75568371,16.0626779,14.824659,5.4654655,22.762978,1
274.6414803,-13.75584072,15.1533968,14.095459,5.4654655,21.853697,1
274.6442308,-13.77771215,15.37665473,14.280582,5.4654655,22.076955,1
274.6507548,-13.76832597,15.79626463,14.620244,5.4654655,22.496565,1
274.662368,-13.78711309,15.37507724,14.277843,5.4654655,22.075378,1
274.6674005,-13.79902314,15.2847477,14.186903,5.4654655,21.985048,1
274.7417654,-13.79972353,15.29908354,14.216786,5.4654655,21.999384,1
274.6523492,-13.75725411,15.83434063,14.648534,5.5855856,22.637944,1
274.653093,-13.80164907,13.58361339,12.704409,5.5855856,20.387217,1
274.6539354,-13.77962717,16.88136235,15.522097,5.5855856,23.684966,1
274.6565276,-13.74903713,16.34996612,15.065287,5.5855856,23.15357,1
274.6588698,-13.77173439,15.46508853,14.341253,5.5855856,22.268692,1
274.6617677,-13.75092357,17.18951081,15.856638,5.5855856,23.993114,1
274.66419,-13.80226555,15.1905079,14.110061,5.5855856,21.994112,1
274.6673978,-13.78889552,15.18140776,14.109057,5.5855856,21.985011,1
274.6726691,-13.77576098,15.47855508,14.357725,5.5855856,22.282159,1
274.6738563,-13.81294999,15.19273103,14.123733,5.5855856,21.996335,1
274.6759415,-13.77061,15.19299274,14.116239,5.5855856,21.996596,1
274.69247,-13.81667249,15.13966134,14.069857,5.5855856,21.943265,1
274.7009997,-13.81614159,15.04209027,13.995928,5.5855856,21.845694,1
274.706445,-13.76888351,15.92369371,14.717921,5.5855856,22.727297,1
274.7349805,-13.73300376,15.47914657,14.355745,5.5855856,22.28275,1
274.7393819,-13.75775136,14.45271424,13.464999,5.5855856,21.256318,1
274.750288,-13.77825541,15.06828503,14.01429,5.5855856,21.871889,1
274.6394846,-13.82828033,15.16851856,14.096776,5.7057057,22.075426,1
274.6663391,-13.79749326,15.3629952,14.260866,5.7057057,22.269902,1
274.6735631,-13.78685598,15.08153423,14.012677,5.7057057,21.988441,1
274.7014775,-13.77802162,16.2058483,14.940655,5.7057057,23.112755,1
274.7279532,-13.77700582,14.59108018,13.596323,5.7057057,21.497987,1
274.7385795,-13.77299096,15.01970221,13.964645,5.7057057,21.926609,1
274.7413205,-13.78558203,13.87176905,12.948616,5.7057057,20.778676,1
274.63656,-13.74396498,17.10816829,15.736134,5.8258258,24.118379,1
274.6458642,-13.79745207,14.71774198,13.70125,5.8258258,21.727952,1
274.6643105,-13.8133848,14.97834052,13.923701,5.8258258,21.988551,1
274.6717966,-13.79656923,14.39952664,13.410042,5.8258258,21.409737,1
274.6766414,-13.79308868,15.25423103,14.156938,5.8258258,22.264441,1
274.6870407,-13.81768016,15.47707645,14.340134,5.8258258,22.487287,1
274.6941609,-13.79600636,14.26724619,13.284129,5.8258258,21.277456,1
274.6994645,-13.83363179,14.70911593,13.683503,5.8258258,21.719326,1
274.729483,-13.80807829,14.98123533,13.92748,5.8258258,21.991446,1
274.7351514,-13.8040758,18.22073454,16.965861,5.8258258,25.230945,1
274.7409787,-13.76263821,14.70789538,13.681641,5.8258258,21.718106,1
274.6420068,-13.76549906,15.87766413,14.659888,5.9459459,22.991178,1
274.6557012,-13.75314311,16.01960691,14.76847,5.9459459,23.133121,1
274.6709309,-13.79182267,15.59855875,14.436237,5.9459459,22.712072,1
274.6965909,-13.77632626,15.87517056,14.654306,5.9459459,22.988684,1
274.7095452,-13.75359371,16.45178382,15.136627,5.9459459,23.565297,1
274.7243114,-13.85766938,15.72662806,14.534493,5.9459459,22.840142,1
274.6348159,-13.82823251,15.04754328,13.961696,6.0660661,22.26436,1
274.6551488,-13.79081031,13.8310308,12.882668,6.0660661,21.047848,1
274.6584865,-13.7740193,15.32183586,14.200685,6.0660661,22.538653,1
274.6795635,-13.76832749,15.13578236,14.044976,6.0660661,22.352599,1
274.7166036,-13.75340059,15.34320969,14.213998,6.0660661,22.560027,1
274.6319575,-13.77094643,15.64659179,14.466263,6.1861862,22.966712,1
274.6389737,-13.74352385,15.23081814,14.111708,6.1861862,22.550938,1
274.643634,-13.79673886,15.08610652,13.98233,6.1861862,22.406227,1
274.6479729,-13.80549474,14.45072693,13.430709,6.1861862,21.770847,1
274.6626187,-13.83053617,13.75625198,12.811523,6.1861862,21.076372,1
274.6717166,-13.76996656,15.73849167,14.534083,6.1861862,23.058612,1
274.6820327,-13.79970091,14.62660335,13.584971,6.1861862,21.946724,1
274.6879325,-13.82661318,15.31097358,14.174918,6.1861862,22.631094,1
274.6893602,-13.81857372,14.30925206,13.297286,6.1861862,21.629372,1
274.6930921,-13.79256717,15.43675591,14.291035,6.1861862,22.756876,1
274.6952855,-13.76988128,16.65316517,15.288997,6.1861862,23.973285,1
274.6976229,-13.76475458,15.73704966,14.530031,6.1861862,23.05717,1
274.7012685,-13.7767259,16.40613921,15.074879,6.1861862,23.726259,1
274.709485,-13.77544551,16.0258828,14.760963,6.1861862,23.346003,1
274.6605213,-13.78631139,15.34168906,14.195245,6.3063063,22.765113,1
274.6638725,-13.78178413,14.23378262,13.229193,6.3063063,21.657206,1
274.6745022,-13.77776474,15.825196,14.599695,6.3063063,23.24862,1
274.6804185,-13.79638376,14.40053719,13.3778,6.3063063,21.823961,1
274.6805069,-13.78438332,14.6634423,13.601583,6.3063063,22.086866,1
274.6884331,-13.80362691,15.60659523,14.419677,6.3063063,23.030019,1
274.6887624,-13.81107701,13.84707012,12.871282,6.3063063,21.270494,1
274.6949204,-13.7745679,15.69330172,14.484901,6.3063063,23.116725,1
274.7115291,-13.74522199,16.1819189,14.879857,6.3063063,23.605342,1
274.7277703,-13.78337547,14.75703967,13.697215,6.3063063,22.180463,1
274.7311811,-13.75208443,15.7851947,14.561677,6.3063063,23.208618,1
274.7334383,-13.78536246,14.54287079,13.508304,6.3063063,21.966294,1
274.7424521,-13.83144879,14.54483447,13.509492,6.3063063,21.968258,1
274.6397907,-13.82893677,15.71719554,14.510013,6.4264264,23.243922,1
274.6514383,-13.76861576,15.43126452,14.263667,6.4264264,22.957991,1
274.6518333,-13.80479788,14.27673188,13.250055,6.4264264,21.803459,1
274.6608815,-13.75110322,14.79469721,13.712047,6.4264264,22.321424,1
274.6608815,-13.75110322,14.79469721,13.712047,6.4264264,22.321424,1
274.6795964,-13.75357492,15.56271326,14.377788,6.4264264,23.08944,1
274.7097006,-13.79046646,15.92330527,14.673907,6.4264264,23.450032,1
274.7266532,-13.73621025,13.50024143,12.570452,6.4264264,21.026968,1
274.7309417,-13.77881968,15.06408716,13.953477,6.4264264,22.590814,1
274.7545927,-13.80818173,15.41967368,14.254947,6.4264264,22.9464,1
274.6572309,-13.75925623,15.46285818,14.286563,6.5465465,23.092888,1
274.6616759,-13.76206847,15.09549021,13.976076,6.5465465,22.72552,1
274.6677352,-13.79193414,14.11697432,13.099775,6.5465465,21.747004,1
274.6685979,-13.73276825,17.91575687,16.543562,6.5465465,25.545787,1
274.6770162,-13.77536029,14.61422317,13.556613,6.5465465,22.244253,1
274.6959697,-13.82473247,13.9166615,12.91978,6.5465465,21.546692,1
274.7029489,-13.78201793,15.41277905,14.235757,6.5465465,23.042809,1
274.6413201,-13.78645298,14.639387,13.567839,6.6666667,22.37272,1
274.6486641,-13.76936678,15.35719658,14.19082,6.6666667,23.09053,1
274.6509741,-13.76015262,15.35806227,14.197294,6.6666667,23.091396,1
274.6524508,-13.79789847,14.94893496,13.835991,6.6666667,22.682268,1
274.6726299,-13.74484288,16.31669384,14.985964,6.6666667,24.050027,1
274.674086,-13.79211852,15.05462975,13.926355,6.6666667,22.787963,1
274.6852169,-13.82020265,14.95677794,13.836108,6.6666667,22.690111,1
274.6886413,-13.76124773,15.13691281,14.002217,6.6666667,22.870246,1
274.6999798,-13.76778471,15.77742863,14.538109,6.6666667,23.510762,1
274.7076246,-13.83771531,13.40366161,12.468367,6.6666667,21.136995,1
274.7173338,-13.83527253,15.78043367,14.542939,6.6666667,23.513767,1
274.7182044,-13.82627741,16.82819372,15.403133,6.6666667,24.561527,1
274.7319147,-13.74894516,14.75477182,13.658861,6.6666667,22.488105,1
274.732079,-13.82952256,17.43008944,15.9713,6.6666667,25.163423,1
274.7516458,-13.78726774,14.60100399,13.530237,6.6666667,22.334337,1
274.6421876,-13.75848243,15.33213394,14.160141,6.7867868,23.168771,1
274.6443532,-13.75819284,15.81921362,14.567935,6.7867868,23.65585,1
274.6524015,-13.79156319,14.15868902,13.114595,6.7867868,21.995326,1
274.6658256,-13.80181283,14.99362846,13.874819,6.7867868,22.830265,1
274.7075708,-13.7581601,15.69601024,14.473465,6.7867868,23.532647,1
274.737636,-13.78425692,14.63278666,13.556794,6.7867868,22.469423,1
274.6475641,-13.75355923,13.32220015,12.452388,6.9069069,21.26214,1
274.6514784,-13.77019858,14.70969267,13.61323,6.9069069,22.649633,1
274.6642052,-13.72723494,17.47638008,15.986427,6.9069069,25.41632,1
274.6690809,-13.7823909,16.04493891,14.74366,6.9069069,23.984879,1
274.6710978,-13.75654193,15.43070697,14.231671,6.9069069,23.370647,1
274.6734561,-13.76930039,15.27395411,14.099927,6.9069069,23.213894,1
274.6734974,-13.79211522,14.71658857,13.626545,6.9069069,22.656529,1
274.6772383,-13.78764475,15.11937297,13.971735,6.9069069,23.059313,1
274.7233461,-13.74857976,13.63315772,12.92934,6.9069069,21.573098,1
274.7281644,-13.79195587,14.93886345,13.819217,6.9069069,22.878803,1
274.744487,-13.82733438,13.24452446,12.583796,6.9069069,21.184464,1
274.6377046,-13.74208681,16.93907286,15.470131,7.027027,24.982316,1
274.6392318,-13.75351963,16.24787449,14.906706,7.027027,24.291118,1
274.6432703,-13.78088689,14.70149431,13.58833,7.027027,22.744738,1
274.6770233,-13.81746706,14.09934246,13.0491,7.027027,22.142586,1
274.6919417,-13.74705907,18.72808167,17.383878,7.027027,26.771325,1
274.6976884,-13.81270502,17.3588615,15.849183,7.027027,25.402105,1
274.6564852,-13.74675591,15.71879866,14.457164,7.1471471,23.865345,1
274.6602981,-13.74861776,14.64260981,13.541008,7.1471471,22.789156,1
274.6640823,-13.73070198,15.09889791,13.946936,7.1471471,23.245445,1
274.6823309,-13.79895475,15.15447029,13.988536,7.1471471,23.301017,1
274.6984394,-13.84212921,15.50668044,14.288698,7.1471471,23.653227,1
274.7026455,-13.76804134,15.26904579,14.090683,7.1471471,23.415592,1
274.7039252,-13.80888417,14.58453087,13.480862,7.1471471,22.731078,1
274.7098879,-13.77735964,15.49340062,14.270134,7.1471471,23.639947,1
274.6438628,-13.79582231,14.76072235,13.62575,7.2672673,23.010572,1
274.6751773,-13.76444842,15.65932604,14.397273,7.2672673,23.909176,1
274.6763878,-13.7911301,15.60190249,14.355765,7.2672673,23.851752,1
274.6381071,-13.75335691,15.84495246,14.559548,7.3873874,24.198106,1
274.6446669,-13.72919684,15.16289037,13.963165,7.3873874,23.516044,1
274.6495939,-13.7374699,15.83541086,14.554134,7.3873874,24.188564,1
274.6533268,-13.78931368,14.80016382,13.661836,7.3873874,23.153317,1
274.6569032,-13.8154858,16.18319952,14.836284,7.3873874,24.536353,1
274.643546,-13.76664191,14.18992442,13.095125,7.5075075,22.646381,1
274.6528493,-13.80568869,13.46437196,12.621045,7.5075075,21.920829,1
274.6845145,-13.80640563,14.68588311,13.549095,7.5075075,23.14234,1
274.6859947,-13.80744161,15.37896761,14.164279,7.5075075,23.835424,1
274.6283182,-13.73569159,15.14317893,13.946931,7.6276276,23.702939,1
274.6331149,-13.7490853,15.91184267,14.603683,7.6276276,24.471603,1
274.647617,-13.75426441,14.16332695,13.057133,7.6276276,22.723087,1
274.6707082,-13.77253148,14.22587594,13.116966,7.6276276,22.785636,1
274.6746851,-13.76198195,14.86575421,13.702635,7.6276276,23.425514,1
274.6771547,-13.75054081,14.78437755,13.638919,7.6276276,23.344137,1
274.6865086,-13.79465734,15.14764252,13.945698,7.6276276,23.707402,1
274.6551859,-13.80731691,15.50966398,14.258892,7.7477477,24.172727,1
274.6684431,-13.75151478,14.81950148,13.638628,7.7477477,23.482565,1
274.6734628,-13.83701073,14.2019518,13.083984,7.7477477,22.865015,1
274.674687,-13.775166,14.76196443,13.588663,7.7477477,23.425028,1
274.6785205,-13.75000237,15.73327355,14.44435,7.7477477,24.396337,1
274.7418229,-13.74168374,13.55513442,12.73948,7.7477477,22.218198,1
274.7492764,-13.76958736,13.53993271,12.6151,7.7477477,22.202996,1
274.6681806,-13.7534641,16.63117829,15.174672,7.8678679,25.397545,1
274.6897081,-13.76646558,15.63640777,14.356127,7.8678679,24.402774,1
274.6718573,-13.82059201,15.13998607,13.916472,7.987988,24.009656,1
274.6932615,-13.75179603,15.89572448,14.564537,7.987988,24.765394,1
274.6968517,-13.77037142,16.52681054,15.086227,7.987988,25.39648,1
274.7032068,-13.76712597,14.82364589,13.625107,7.987988,23.693316,1
274.6685224,-13.76271115,15.37229255,14.113851,8.1081081,24.345266,1
274.6727787,-13.78066299,13.73104651,12.891513,8.1081081,22.70402,1
274.6876546,-13.79778891,14.74666242,13.553153,8.1081081,23.719636,1
274.7096215,-13.783582,16.3397518,14.928711,8.1081081,25.312725,1
274.6307684,-13.72996101,16.11350535,14.740035,8.2282282,25.189782,1
274.6774863,-13.79552253,15.20268268,13.945088,8.2282282,24.278959,1
274.6806868,-13.75597302,14.95443815,13.728054,8.2282282,24.030715,1
274.7097087,-13.82235169,14.95759045,13.732417,8.2282282,24.033867,1
274.6606137,-13.85283339,13.95963444,13.114889,8.3483483,23.139214,1
274.7200838,-13.77580275,18.42402009,16.857617,8.3483483,27.6036,1
274.6424006,-13.7758283,14.34969102,13.487452,8.4684685,23.632574,1
274.6693126,-13.76145954,15.10732679,13.842002,8.4684685,24.39021,1
274.6711588,-13.79542886,13.98160316,12.850822,8.4684685,23.264486,1
274.6590388,-13.73009418,16.17928995,14.768555,8.5885886,25.565476,1
274.6709775,-13.74173157,15.90512619,14.541045,8.5885886,25.291312,1
274.6902371,-13.74941969,17.39890295,15.766324,8.5885886,26.785089,1
274.6945125,-13.78109597,14.00477656,13.175533,8.5885886,23.390963,1
274.6454784,-13.80466568,16.09252789,14.683753,8.7087087,25.582017,1
274.6747969,-13.78513322,14.05054556,13.167335,8.7087087,23.540035,1
274.7310447,-13.79365145,16.57656662,15.096283,8.7087087,26.066056,1
274.747663,-13.76157766,13.82081717,12.884181,8.7087087,23.310307,1
274.6337058,-13.74758709,16.10828857,14.699885,8.8288288,25.701081,1
274.6512845,-13.80537678,13.44950279,12.596873,8.8288288,23.042296,1
274.6595668,-13.79761899,13.97597117,13.062774,8.8288288,23.568764,1
274.6750134,-13.78120301,13.86940825,13.009993,8.8288288,23.462201,1
274.6794421,-13.75594512,16.06190117,14.650288,8.8288288,25.654694,1
274.7141187,-13.7806115,13.84316188,12.806709,8.8288288,23.435955,1
274.6521445,-13.82505565,13.87457322,12.87096,8.9489489,23.570669,1
274.6848197,-13.77467749,13.87794596,12.899905,8.9489489,23.574042,1
274.7027812,-13.79707278,14.11787043,12.933303,8.9489489,23.813967,1
274.6381917,-13.74030896,16.26356598,14.81251,9.0690691,26.062966,1
274.6415998,-13.7640865,15.02801804,13.7344,9.0690691,24.827418,1
274.6613241,-13.81496763,13.9962502,13.054513,9.0690691,23.79565,1
274.6689341,-13.79473097,14.52077794,13.595203,9.0690691,24.320177,1
274.6764069,-13.74178208,15.82133743,14.442526,9.0690691,25.620737,1
274.6867212,-13.81247483,14.33178567,13.413125,9.0690691,24.131185,1
274.6917572,-13.83580294,14.13282504,13.230215,9.0690691,23.932225,1
274.6984671,-13.81761809,13.91226236,12.926771,9.0690691,23.711662,1
274.6305983,-13.80895203,15.22383334,13.905922,9.1891892,25.126536,1
274.65558,-13.77596802,13.95655445,12.971553,9.1891892,23.859257,1
274.6794872,-13.80212415,14.6049354,13.666339,9.1891892,24.507638,1
274.7434178,-13.84239508,15.30748804,13.973901,9.1891892,25.210191,1
274.7549481,-13.78873293,14.02959623,12.864122,9.1891892,23.932299,1
274.6309419,-13.74910732,15.94888411,14.531425,9.3093093,25.95489,1
274.674238,-13.78455154,14.40395841,13.448696,9.3093093,24.409965,1
