,RA,DEC,J,H,Av,R,Weight,in_field
2579,274.6682734,-13.78535324,16.84958236,14.762114,20.720721,36.669402,2,IN
2560,274.6842943,-13.78434546,18.73787867,16.221358,20.24024,38.144486,2,IN
2558,274.6856935,-13.7511333,17.12593168,14.989396,20.24024,36.532539,2,IN
2541,274.675393,-13.76083364,16.28104932,14.301596,19.75976,35.274443,2,IN
2542,274.6586362,-13.79946113,15.26688786,13.289118,19.75976,34.260282,2,IN
2543,274.6632909,-13.79201813,15.62224499,13.649124,19.75976,34.615639,2,IN
2544,274.6824758,-13.77322252,17.08576096,15.015523,19.87988,36.182458,2,IN
2545,274.6876782,-13.75094172,17.67737558,15.651859,19.87988,36.774073,2,IN
2546,274.6539145,-13.78142219,16.09216303,14.06558,20.0,35.292163,2,IN
2547,274.6792791,-13.76887465,15.3316621,13.371566,20.0,34.531662,2,IN
2548,274.6795536,-13.79827457,17.60631571,15.546922,20.0,36.806316,2,IN
2549,274.7000505,-13.78870717,15.91734662,13.917397,20.0,35.117347,2,IN
2550,274.6728513,-13.78461396,16.08691797,14.062153,20.0,35.286918,2,IN
2551,274.6732665,-13.78391331,15.52330263,13.501915,20.0,34.723303,2,IN
2552,274.6780094,-13.76953461,16.11225479,14.076514,20.12012,35.415558,2,IN
2553,274.6908826,-13.75160818,17.0610437,14.910904,20.12012,36.364347,2,IN
2554,274.6521868,-13.78967767,17.06438477,14.850084,20.12012,36.367688,2,IN
2555,274.6647572,-13.77130263,14.9598244,12.936669,20.24024,34.366431,2,IN
2556,274.6840022,-13.76999256,17.34414264,15.254136,20.24024,36.75075,2,IN
2557,274.6736926,-13.76188175,15.76788352,13.763254,20.24024,35.17449,2,IN
2559,274.6959722,-13.79769382,17.45983777,15.367004,20.24024,36.866445,2,IN
2580,274.6856216,-13.77565877,15.79227851,13.735586,20.840841,35.715402,2,IN
2581,274.6959094,-13.76814634,17.9320155,15.45036,20.840841,37.855139,2,IN
2582,274.6857065,-13.7652771,16.31888474,14.204263,20.840841,36.242008,2,IN
2605,274.6678172,-13.78983139,16.45415849,14.302843,21.321321,36.790495,2,IN
2606,274.6936367,-13.76878922,18.02012805,15.806744,21.441441,38.459768,2,IN
2607,274.6853756,-13.76420977,15.5472204,13.368379,21.441441,35.98686,2,IN
2608,274.6504844,-13.75990273,17.44407952,15.113257,21.441441,37.883719,2,IN
2609,274.6848456,-13.75765079,16.20046082,14.07115,21.441441,36.640101,2,IN
2610,274.6994932,-13.79570119,19.92737817,17.168267,21.441441,40.367018,2,IN
2611,274.6877306,-13.77465255,16.36819801,14.199654,21.561562,36.911141,2,IN
2612,274.6909681,-13.76038291,18.70431882,16.086254,21.561562,39.247262,2,IN
2613,274.6779312,-13.78795125,15.7809751,13.616237,21.561562,36.323918,2,IN
2614,274.6652957,-13.76914182,17.68910158,15.444506,21.681682,38.335348,2,IN
2615,274.6672993,-13.76397282,15.03690088,12.84147,21.681682,35.683147,2,IN
2616,274.6662777,-13.76172827,17.4992486,15.160925,21.681682,38.145495,2,IN
2617,274.6737463,-13.75527332,15.13104154,12.980539,21.681682,35.777288,2,IN
2618,274.683721,-13.79323423,17.94018588,15.705573,21.681682,38.586432,2,IN
2619,274.6992221,-13.77680713,17.72701901,15.208407,21.801802,38.476569,2,IN
2620,274.6637888,-13.75786439,18.03488205,15.781212,21.801802,38.784432,2,IN
2621,274.6851725,-13.75465975,16.42207652,14.222074,21.801802,37.171626,2,IN
2604,274.6633007,-13.79887653,16.0540041,13.940539,21.321321,36.390341,2,IN
2603,274.6872555,-13.75048327,15.70643152,13.594706,21.321321,36.042768,2,IN
2602,274.6896981,-13.75230465,18.34119348,15.789598,21.321321,38.67753,2,IN
2601,274.6911267,-13.76703005,16.86993739,14.721313,21.321321,37.206274,2,IN
2583,274.6727718,-13.75152981,17.69765198,15.543296,20.840841,37.620775,2,IN
2584,274.6557759,-13.78612241,17.61694906,15.459512,20.840841,37.540072,2,IN
2585,274.6807447,-13.7708493,17.87194893,15.735877,20.960961,37.898376,2,IN
2586,274.6811041,-13.76820338,16.35337283,14.247617,20.960961,36.3798,2,IN
2587,274.6747189,-13.75298195,15.9549514,13.859177,20.960961,35.981378,2,IN
2588,274.6807126,-13.75147234,17.86310849,15.720647,20.960961,37.889535,2,IN
2589,274.6501875,-13.79676132,16.35294283,14.248165,20.960961,36.37937,2,IN
2590,274.6685524,-13.77520028,17.54570519,15.368184,21.081081,37.675435,2,IN
2623,274.6970329,-13.78669716,15.14050471,12.982258,21.801802,35.890055,2,IN
2591,274.6602826,-13.77336296,16.39314517,14.286408,21.081081,36.522875,2,IN
2593,274.6776846,-13.79026771,17.95288974,15.773722,21.081081,38.08262,2,IN
2594,274.6995098,-13.76334658,16.44370129,14.304291,21.201201,36.676735,2,IN
2595,274.6925515,-13.75162698,15.86515043,13.723654,21.201201,36.098184,2,IN
2596,274.6806958,-13.79054714,16.63441652,14.491352,21.201201,36.86745,2,IN
2597,274.6915117,-13.78886661,16.62826114,14.492443,21.201201,36.861294,2,IN
2598,274.7000245,-13.78532956,14.58995632,12.518269,21.201201,34.82299,2,IN
2599,274.676774,-13.7831267,15.47661778,13.328801,21.201201,35.709651,2,IN
2600,274.6730712,-13.76756257,16.16890723,14.036628,21.321321,36.505244,2,IN
2592,274.6972257,-13.77327577,17.36266889,15.22431,21.081081,37.492399,2,IN
1355,274.6523899,-13.77131261,15.31029788,14.025087,8.5885886,24.696484,2,IN
2370,274.684126,-13.79205601,20.07147685,17.80871,14.834835,34.829435,2,IN
2368,274.6938041,-13.76165439,15.54437618,13.912732,14.834835,30.302334,2,IN
2139,274.6975507,-13.78821162,18.23464855,16.244429,12.312312,30.823237,2,IN
2140,274.6860995,-13.77729425,19.87394707,17.932501,12.432432,32.565839,2,IN
2141,274.6967432,-13.77341952,18.76750261,16.679962,12.432432,31.459395,2,IN
2142,274.6722433,-13.77034889,19.40824417,17.416322,12.432432,32.100136,2,IN
2143,274.699669,-13.76894446,19.4225421,17.405514,12.432432,32.114434,2,IN
2144,274.6576701,-13.76749618,18.04525504,16.086936,12.432432,30.737147,2,IN
2145,274.6778577,-13.7666589,19.06793788,17.021141,12.432432,31.75983,2,IN
2146,274.6594673,-13.76266037,19.5361972,17.553469,12.432432,32.228089,2,IN
2147,274.6508113,-13.76187768,19.74648893,17.794315,12.432432,32.438381,2,IN
2148,274.7002249,-13.76132182,19.41170216,17.421581,12.432432,32.103594,2,IN
2149,274.6929359,-13.75960881,19.85444359,17.896592,12.432432,32.546336,2,IN
2150,274.6686821,-13.75627041,15.54556447,14.290803,12.432432,28.237457,2,IN
2151,274.6590971,-13.78791462,19.88669532,17.957991,12.432432,32.578587,2,IN
2152,274.6755459,-13.77890978,18.9894175,16.90598,12.552553,31.784613,2,IN
2153,274.6818606,-13.77863451,18.30295305,16.294865,12.552553,31.098148,2,IN
2154,274.6719949,-13.77585644,17.84458352,15.916505,12.552553,30.639779,2,IN
2155,274.6758738,-13.77345009,15.11173245,13.815615,12.552553,27.906928,2,IN
2138,274.6755292,-13.79487746,20.07749957,18.170539,12.312312,32.666088,2,IN
2156,274.6781044,-13.77013063,18.31933961,16.306089,12.552553,31.114535,2,IN
2137,274.6737165,-13.79811998,19.19902511,17.174753,12.312312,31.787614,2,IN
2135,274.6654949,-13.75593731,14.83449875,13.515453,12.312312,27.423088,2,IN
2118,274.6867905,-13.77826509,19.83843666,17.873461,12.312312,32.427025,2,IN
2119,274.6719426,-13.77727854,14.43860352,13.229011,12.312312,27.027192,2,IN
2120,274.6526866,-13.777199,18.08825712,16.120551,12.312312,30.676846,2,IN
2121,274.6748314,-13.77330328,19.69991475,17.713091,12.312312,32.288504,2,IN
2122,274.6985288,-13.77322659,19.7086211,17.749449,12.312312,32.29721,2,IN
2123,274.6796128,-13.77207808,19.9725054,18.052854,12.312312,32.561094,2,IN
2124,274.6982777,-13.7718815,19.49499891,17.498899,12.312312,32.083588,2,IN
2125,274.6633796,-13.77179889,18.7998803,16.724652,12.312312,31.388469,2,IN
2126,274.6801468,-13.77075649,15.51134373,14.273912,12.312312,28.099932,2,IN
2127,274.670435,-13.76673945,20.17803518,18.265803,12.312312,32.766624,2,IN
2128,274.6625638,-13.76649644,20.08033375,18.168728,12.312312,32.668923,2,IN
2129,274.6962328,-13.76581674,15.26140839,13.992999,12.312312,27.849997,2,IN
2130,274.6920326,-13.76546151,18.66870447,16.59514,12.312312,31.257293,2,IN
2131,274.6556666,-13.76411112,19.5047916,17.52763,12.312312,32.09338,2,IN
2132,274.6987444,-13.76406141,19.70885961,17.779632,12.312312,32.297448,2,IN
2133,274.6971057,-13.75770646,19.34210265,17.327008,12.312312,31.930691,2,IN
2134,274.6959564,-13.75744411,18.67079751,16.593134,12.312312,31.259386,2,IN
2136,274.6656637,-13.79924839,19.83590253,17.917624,12.312312,32.424491,2,IN
2117,274.6833866,-13.77923827,19.84312557,17.898128,12.312312,32.431714,2,IN
2157,274.6996001,-13.76989861,19.59155091,17.577107,12.552553,32.386746,2,IN
2159,274.6836672,-13.76648059,19.65302981,17.646206,12.552553,32.448225,2,IN
2181,274.6657596,-13.7791956,17.3316731,15.495448,12.792793,30.333475,2,IN
2182,274.6977373,-13.77551393,19.52610632,17.499218,12.792793,32.527908,2,IN
2183,274.6959131,-13.77121323,20.08335168,18.099932,12.792793,33.085154,2,IN
2184,274.6994498,-13.76915417,19.46260539,17.400546,12.792793,32.464407,2,IN
2185,274.6597392,-13.76834557,18.79445522,16.681096,12.792793,31.796257,2,IN
2186,274.6944726,-13.76614039,19.47876216,17.399951,12.792793,32.480564,2,IN
2187,274.6582116,-13.76360067,20.07793733,18.089339,12.792793,33.079739,2,IN
2188,274.6656665,-13.76247295,20.09300252,18.098702,12.792793,33.094805,2,IN
2189,274.6651544,-13.76125372,19.47277463,17.417102,12.792793,32.474577,2,IN
2190,274.6916265,-13.75843177,19.98030485,17.968375,12.792793,32.982107,2,IN
2191,274.6998008,-13.75550253,14.01306277,12.747738,12.792793,27.014865,2,IN
2192,274.6962296,-13.75513688,19.30115748,17.214359,12.792793,32.302959,2,IN
2193,274.6665097,-13.75088122,19.63829616,17.613104,12.792793,32.640098,2,IN
2194,274.6750458,-13.7979785,19.98482964,17.991831,12.792793,32.986632,2,IN
2195,274.6918378,-13.79170579,14.04701745,12.821837,12.792793,27.048819,2,IN
2196,274.6648831,-13.78830295,17.89932082,15.947967,12.792793,30.901123,2,IN
2197,274.6948724,-13.77980436,20.00990056,18.036081,12.912913,33.115006,2,IN
2180,274.6743299,-13.78576626,18.10712265,16.126844,12.672673,31.005621,2,IN
2158,274.6495183,-13.7698391,19.30117441,17.274567,12.552553,32.09637,2,IN
2179,274.6966659,-13.78815526,18.46503608,16.423508,12.672673,31.363535,2,IN
2177,274.6718841,-13.75343306,18.82988313,16.717867,12.672673,31.728382,2,IN
2160,274.6622458,-13.76263304,19.46509244,17.448789,12.552553,32.260288,2,IN
2161,274.6812709,-13.75267763,19.91841645,17.93816,12.552553,32.713612,2,IN
2162,274.6563585,-13.79320959,19.564502,17.572397,12.552553,32.359697,3,IN
2163,274.6564479,-13.7861891,19.25338506,17.191884,12.552553,32.04858,3,IN
2164,274.6901219,-13.78055415,17.58700812,15.715725,12.672673,30.485507,3,IN
2165,274.659498,-13.7776579,18.51586601,16.464631,12.672673,31.414365,3,IN
2166,274.698791,-13.77455516,19.21668004,17.137103,12.672673,32.115179,3,IN
2167,274.698644,-13.77430338,19.45414489,17.410203,12.672673,32.352644,3,IN
2168,274.6952598,-13.77406177,16.36052636,14.663175,12.672673,29.259025,3,IN
2169,274.6847516,-13.77341436,19.81890279,17.830517,12.672673,32.717401,3,IN
2170,274.6812727,-13.7711638,19.5957668,17.57334,12.672673,32.494265,3,IN
2171,274.6503675,-13.77044592,19.95195713,17.99151,12.672673,32.850456,3,IN
2172,274.6897394,-13.76497083,14.19343077,12.961738,12.672673,27.091929,3,IN
2173,274.65839,-13.76341179,19.45941013,17.412292,12.672673,32.357909,3,IN
2174,274.6573044,-13.76310816,19.80433504,17.798715,12.672673,32.702834,3,IN
2175,274.6773591,-13.75816267,15.2769935,14.008306,12.672673,28.175492,3,IN
2176,274.6907695,-13.75475788,19.59267512,17.55936,12.672673,32.491174,3,IN
2178,274.6975106,-13.78964598,19.69360354,17.689031,12.672673,32.592102,3,IN
2116,274.6936724,-13.77982152,20.3338821,18.432228,12.312312,32.922471,3,IN
2115,274.6952138,-13.78767473,18.4082261,16.409625,12.192192,30.893512,3,IN
2114,274.6971899,-13.78819106,19.79329787,17.891162,12.192192,32.278583,3,IN
2054,274.655304,-13.78081165,19.61593305,17.717694,11.951952,31.894612,3,IN
2055,274.683242,-13.78052201,19.4115363,17.46617,11.951952,31.690215,3,IN
2056,274.6790304,-13.76348737,14.75467754,13.568504,11.951952,27.033356,3,IN
2057,274.6498512,-13.76328702,20.30761485,18.45708,11.951952,32.586294,3,IN
2058,274.6701486,-13.76174581,18.6933899,16.677514,11.951952,30.972069,3,IN
2059,274.6861805,-13.7612609,18.76730133,16.733391,11.951952,31.04598,3,IN
2060,274.6641519,-13.76114425,19.74323388,17.826429,11.951952,32.021913,3,IN
2061,274.6902474,-13.76035852,19.41166278,17.434975,11.951952,31.690342,3,IN
2062,274.6648181,-13.76010766,19.47650872,17.566478,11.951952,31.755188,3,IN
2063,274.6760919,-13.75698244,19.98166328,18.121348,11.951952,32.260342,3,IN
2064,274.6846438,-13.75570695,20.05564563,18.192023,11.951952,32.334324,3,IN
2065,274.6689532,-13.79332532,19.00248949,17.006904,11.951952,31.281168,3,IN
2066,274.6782672,-13.78901561,19.60100555,17.716262,11.951952,31.879684,3,IN
2067,274.654352,-13.78848928,18.29626873,16.328349,11.951952,30.574948,3,IN
2068,274.6902667,-13.78773279,19.2943996,17.343586,11.951952,31.573078,3,IN
2069,274.6919556,-13.78572552,19.41134922,17.464503,11.951952,31.690028,3,IN
2070,274.6692686,-13.7856551,20.05081418,18.17493,11.951952,32.329493,3,IN
2053,274.6582849,-13.78572383,15.19297593,13.978238,11.831832,27.368351,3,IN
2071,274.6928037,-13.78535674,19.74504939,17.852782,11.951952,32.023728,3,IN
2052,274.6763283,-13.7880248,20.36041464,18.522271,11.831832,32.53579,3,IN
2050,274.6694695,-13.78972213,20.10281511,18.277967,11.831832,32.278191,3,IN
2033,274.677894,-13.76772331,14.75056197,13.503619,11.831832,26.925938,3,IN
2034,274.6766288,-13.76552844,19.9463994,18.099079,11.831832,32.121775,3,IN
2035,274.6633699,-13.76538182,19.92969392,18.083887,11.831832,32.105069,3,IN
2036,274.6503072,-13.76479404,20.26667652,18.424758,11.831832,32.442052,3,IN
2037,274.6978922,-13.76451171,15.35976789,14.168811,11.831832,27.535143,3,IN
2038,274.6821624,-13.76446234,20.02582115,18.169472,11.831832,32.201197,3,IN
2039,274.676019,-13.76360764,20.18609339,18.343084,11.831832,32.361469,3,IN
2040,274.6516099,-13.76331346,20.02375649,18.152158,11.831832,32.199132,3,IN
2041,274.6685876,-13.7558506,15.27207244,14.069375,11.831832,27.447448,3,IN
2042,274.6723161,-13.75491047,19.9425264,18.084701,11.831832,32.117902,3,IN
2043,274.6933881,-13.75446869,19.69183432,17.779666,11.831832,31.86721,3,IN
2044,274.700465,-13.75380663,16.07704253,14.460998,11.831832,28.252418,3,IN
2045,274.6701949,-13.7535894,16.0791764,14.470063,11.831832,28.254552,3,IN
2046,274.6801187,-13.75070042,19.21099577,17.238743,11.831832,31.386371,3,IN
2047,274.6513769,-13.79776651,15.34664489,14.149832,11.831832,27.52202,3,IN
2048,274.6572784,-13.79153149,19.36411358,17.424924,11.831832,31.539489,3,IN
2049,274.6591922,-13.78979895,19.6951621,17.833006,11.831832,31.870538,3,IN
2051,274.6592277,-13.78813239,19.94736349,18.0999,11.831832,32.122739,3,IN
2072,274.700231,-13.77653066,15.41608258,14.202513,12.072072,27.798065,3,IN
2073,274.6563357,-13.77071091,20.16613996,18.308169,12.072072,32.548122,3,IN
2074,274.6590838,-13.76753244,19.89884183,18.003373,12.072072,32.280824,3,IN
2097,274.6536161,-13.77202519,16.63129599,14.932879,12.192192,29.116581,3,IN
2098,274.6963402,-13.76982092,19.31969051,17.333638,12.192192,31.804976,3,IN
2099,274.6646526,-13.76921011,19.68283493,17.737438,12.192192,32.16812,3,IN
2100,274.6659743,-13.76593718,18.36222214,16.36363,12.192192,30.847508,3,IN
2101,274.6535893,-13.76229061,19.4921949,17.522282,12.192192,31.97748,3,IN
2102,274.6635389,-13.76176051,19.47504116,17.470126,12.192192,31.960327,3,IN
2103,274.6637638,-13.76141835,19.7902331,17.866899,12.192192,32.275519,3,IN
2104,274.6955448,-13.75751644,18.70740903,16.656705,12.192192,31.192694,3,IN
2105,274.6949043,-13.7574746,19.14092833,17.113067,12.192192,31.626214,3,IN
2106,274.6816338,-13.75680136,19.00841224,16.9841,12.192192,31.493698,3,IN
2107,274.678054,-13.75544959,19.93526374,18.024697,12.192192,32.420549,3,IN
2108,274.6995182,-13.75207631,19.07271759,17.032235,12.192192,31.558003,3,IN
2109,274.6719502,-13.79881993,20.28470351,18.40398,12.192192,32.769989,3,IN
2110,274.6716985,-13.79792255,19.48559987,17.501879,12.192192,31.970885,3,IN
2111,274.6629572,-13.79591856,19.93114328,18.013364,12.192192,32.416429,3,IN
2112,274.6564042,-13.79382893,19.93969419,18.023387,12.192192,32.42498,3,IN
2113,274.6622495,-13.7936317,19.30794253,17.299777,12.192192,31.793228,3,IN
2096,274.6582196,-13.77418518,15.22707986,13.980178,12.192192,27.712365,3,IN
2095,274.6825919,-13.77521706,20.02134577,18.1229,12.192192,32.506631,3,IN
2094,274.6679283,-13.77771174,15.49084227,14.262028,12.192192,27.976128,3,IN
2093,274.6923628,-13.77981974,16.70923122,14.998614,12.192192,29.194517,3,IN
2075,274.6950884,-13.76674099,18.58600893,16.547486,12.072072,30.967991,3,IN
2076,274.6550412,-13.76390662,18.86179981,16.82109,12.072072,31.243782,3,IN
2077,274.6820338,-13.76369589,19.50823153,17.584169,12.072072,31.890214,3,IN
2078,274.6596329,-13.76320841,19.78319031,17.873629,12.072072,32.165172,3,IN
2079,274.6549871,-13.76234885,19.75284029,17.81631,12.072072,32.134822,3,IN
2080,274.69638,-13.76070904,19.78222246,17.855004,12.072072,32.164205,3,IN
2081,274.681267,-13.76053914,20.36855657,18.52187,12.072072,32.750539,3,IN
2082,274.6502178,-13.75674897,14.80013721,13.6088,12.072072,27.182119,3,IN
2198,274.6849211,-13.77232101,15.25892261,13.931597,12.912913,28.364028,3,IN
2083,274.6796974,-13.75247155,18.59488484,16.555661,12.072072,30.976867,3,IN
2085,274.6771299,-13.79841223,18.90516358,16.876113,12.072072,31.287146,3,IN
2086,274.6672044,-13.79774253,19.9020499,18.0023,12.072072,32.284032,3,IN
2087,274.6623888,-13.79513236,20.33457539,18.465243,12.072072,32.716558,3,IN
2088,274.6947587,-13.7885646,19.32206965,17.3501,12.072072,31.704052,3,IN
2089,274.6708986,-13.78545067,19.52554323,17.591665,12.072072,31.907525,3,IN
2090,274.6931447,-13.78542825,20.00170746,18.091552,12.072072,32.38369,3,IN
2091,274.6823139,-13.78083566,19.80237143,17.879408,12.192192,32.287657,3,IN
2092,274.6884462,-13.78075832,20.03411412,18.129058,12.192192,32.5194,3,IN
2084,274.6665432,-13.79965405,19.64462284,17.710759,12.072072,32.026605,3,IN
2199,274.6724142,-13.7722599,19.03670873,16.922724,12.912913,32.141814,3,IN
2200,274.6767022,-13.76973098,14.77597911,13.497863,12.912913,27.881084,3,IN
2201,274.6570329,-13.76908856,15.36333885,14.038249,12.912913,28.468444,3,IN
2308,274.6748702,-13.77725947,18.49240453,16.372036,13.993994,32.52724,3,IN
2309,274.6510565,-13.77680993,16.85957003,14.999682,13.993994,30.894405,3,IN
2310,274.6888957,-13.76932816,19.86089271,17.716848,13.993994,33.895728,3,IN
2311,274.6941232,-13.76622448,20.19353834,18.06894,13.993994,34.228373,3,IN
2312,274.6941961,-13.76608305,20.16234953,18.020718,13.993994,34.197185,3,IN
2313,274.6494798,-13.76401582,19.13157513,16.879882,13.993994,33.16641,3,IN
2314,274.6789464,-13.76305191,17.73478449,15.765217,13.993994,31.76962,3,IN
2315,274.6717852,-13.75118811,20.42537346,18.309381,13.993994,34.460208,3,IN
2316,274.6692687,-13.79226948,20.06078038,17.92365,13.993994,34.095615,3,IN
2317,274.6556203,-13.78715063,19.99956264,17.847283,13.993994,34.034398,3,IN
2318,274.6994417,-13.78098436,19.50009432,17.252165,14.114114,33.638233,3,IN
2319,274.6844985,-13.77507292,17.79682854,15.818578,14.114114,31.934967,3,IN
2320,274.6656954,-13.766401,15.474186,14.068517,14.114114,29.612324,3,IN
2321,274.6742955,-13.76576735,17.50132075,15.551652,14.114114,31.639459,3,IN
2322,274.6670571,-13.7518773,19.29859043,17.036594,14.114114,33.436729,3,IN
2323,274.6622422,-13.79503037,19.56038951,17.340505,14.114114,33.698528,3,IN
2324,274.6643142,-13.79269169,15.9058505,14.466626,14.114114,30.043989,3,IN
2307,274.6858703,-13.78431497,20.14302358,18.052691,13.873874,34.074555,3,IN
2325,274.6735147,-13.79072265,17.99043605,15.966,14.114114,32.128574,3,IN
2306,274.6789903,-13.79013206,16.56575903,14.74793,13.873874,30.497291,3,IN
2304,274.6681618,-13.75065905,19.11332601,16.873477,13.873874,33.044858,3,IN
2287,274.660855,-13.76617697,17.16244,15.292302,13.753754,30.990668,3,IN
