,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight
301,1636148068921376768,Gaia DR3 5332606522573327232,5332606522573327232,760380810,2016.0,176.42895160137928,0.7332758,-64.83798910158237,0.6618149,1.6152259297092206,0.84313214,1.9157447,10.055186,-9.66988196743523,1.1406001,2.756837989274748,0.96451414,0.009216438,0.1216605,-0.12087262,0.16257912,0.29541743,0.15485494,0.16955698,-0.14799757,0.13884512,0.12834273,229,0,228,1,2.370358,283.5865,2.455353,1.5338548,95,False,,1.3565818,0.21933375,0.03203663,-0.1297377,-0.037850708,-0.15800865,0.09612941,27,19,1.612841,32,8,1,0.0067010163,20.40102,0,0,1.1130192,0.26026756,0.121763416,0.23225449,0.3531787,-122.194466,-12.529322,35.019993,5.2159452,False,264,108.10556921459474,0.82100993,131.67389,20.602747,24,35.439578337875396,4.7748423,7.4221463,21.46482,26,116.52965981936505,4.826252,24.14496,19.581804,1.4057485,0,0,0,0,0,1.8830166,0.8620739,1.0209427,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.01602586680957,-2.8524087770764033,218.34984464357498,-57.24117592671271,False,False,0,False,False,False,False,False,False,False,False,4.3132067e-10,1.305671e-10,0.99999726,,,,,,,,,,,,,,,,,,,,,,,0.0035310392747870873,IN,4
92,1636148068921376768,Gaia DR3 5332606488213533184,5332606488213533184,1032467391,2016.0,176.39192855542623,0.7325334,-64.84665014173355,0.5782257,-0.17857999542196362,0.7800075,-0.2289465,6.003855,-5.919178178643447,0.85911876,1.0047913777429565,0.8665736,-0.13806063,0.023083912,0.12703069,0.11374668,0.2842833,0.108790234,-0.027722994,0.12282785,-0.07165048,-0.05079445,225,0,224,1,-0.923166,230.6782,0.0,0.0,95,False,,1.2042723,0.19550042,0.017832378,-0.16563363,-0.20970188,-0.10061886,0.12556934,26,19,1.2269078,32,10,0,0.028655209,30.798595,0,0,0.9546098,0.18928277,0.21027207,0.21874969,0.29206374,-133.18446,0.9422455,22.407326,12.214425,False,262,107.69409750742753,0.8774911,122.72955,20.606888,12,32.83996852463101,4.521416,7.263204,21.547535,19,118.74916137674296,7.6980376,15.4259,19.56132,1.4075899,0,0,0,0,0,1.9862156,0.9406471,1.0455685,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.00296538649457,-2.86476088755603,218.34183015420473,-57.258609477809145,False,False,0,False,False,False,False,False,False,False,False,1.1785559e-10,1.2188565e-10,0.9999967,,,,,,,,,,,,,,,,,,,,,,,0.016507137814205774,IN,4
605,1636148068921376768,Gaia DR3 5332606728731224320,5332606728731224320,165379130,2016.0,176.48245827461983,0.5788663,-64.837397849103,0.53631073,0.41965110451998816,0.64919263,0.64642,7.10809,-6.873105165215681,0.7886938,1.812558757785575,0.80506015,-0.03516577,-0.17028035,0.121047184,0.23839009,0.10262417,0.24382131,0.15010743,-0.20242715,0.050832484,0.13367637,256,0,255,1,-0.25381324,263.56732,0.0,0.0,95,False,,1.2653723,0.16752388,-0.19709396,0.019809831,-0.011070304,-0.04608223,0.11332127,29,18,1.1943712,33,8,0,0.016891394,131.21063,1,0,0.98731464,0.35792482,0.015680298,0.24849193,0.36276215,-103.477585,0.7961146,31.299246,3.716325,False,282,106.90196274457273,0.71588546,149.32831,20.614902,21,31.258065014536918,5.6568537,5.525698,21.601137,31,99.0110016339181,5.84327,16.944452,19.758686,1.2185844,0,0,0,1,0,1.8424511,0.98623466,0.85621643,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0379221989268,-2.8461115179702476,218.37761149911654,-57.22408580669633,False,False,0,False,False,False,False,False,False,False,False,7.1534716e-11,2.5482e-10,0.99999446,,,,,,,,,,,,,,,,,,,,,,,0.023166556950556794,IN,4
158,1636148068921376768,Gaia DR3 5332606488236149504,5332606488236149504,801286665,2016.0,176.40570315485502,0.8988161,-64.84177882571616,0.89366597,-1.5867135220645288,1.0236076,-1.5501189,3.9453652,-3.1291229214659833,1.1235443,-2.4030180529953906,1.327458,-0.22659588,-0.119151324,0.10928452,0.19344397,0.3239114,0.19225952,-0.0041326643,0.124292016,0.07921134,-0.042398535,160,0,160,0,2.7768824,215.27322,2.9199853,1.6300931,95,False,,1.3410745,0.25661483,0.05881897,-0.27162135,-0.25052476,-0.14757104,0.16533017,19,16,1.848661,21,7,1,0.07811218,36.57125,3,0,1.1600546,0.34976807,0.047829915,0.2162275,0.36156654,-70.51032,50.63458,22.186024,3.51239,False,169,106.82312956638938,1.2164702,87.81401,20.615704,4,79.68245167252242,19.248732,4.139621,20.585136,5,254.588858547721,11.413974,22.305016,18.733297,3.1292036,0,4,0,5,0,1.8518391,-0.03056717,1.8824062,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0074065111233,-2.858568952700315,218.34257289574697,-57.25100335658318,False,False,0,False,False,False,False,False,False,False,False,9.86472e-07,8.257698e-08,0.999986,,,,,,,,,,,,,,,,,,,,,,,0.009838609083927162,IN,4
306,1636148068921376768,Gaia DR3 5332606522573330944,5332606522573330944,635615209,2016.0,176.42967798765426,0.7059128,-64.83459044536907,0.629802,-0.39995361851167743,0.77542394,-0.51578707,5.916176,-5.396033004967503,0.93168074,2.4256883991439437,0.99522257,-0.09810109,-0.09076557,0.3787124,0.28468502,0.26902038,0.08727263,-0.075518645,-0.12372921,0.09729263,0.17865731,227,0,227,0,0.29203475,244.02876,1.542432,0.68832517,95,False,,1.270916,0.18158083,-0.046683125,-0.1474019,-0.11568496,0.085873015,-0.01652568,27,17,1.4891769,32,8,0,0.031318713,134.41875,0,0,1.0124079,0.17930433,0.10655738,0.2835429,0.19424242,-106.193436,-3.7566092,19.00066,4.463619,False,265,106.65020994447475,0.7681974,138.83177,20.617462,10,40.54523454912969,8.754492,4.6313634,21.318693,14,91.95307858657222,6.634416,13.860011,19.83898,1.2423633,0,0,0,0,0,1.4797134,0.701231,0.77848244,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.01546746463816,-2.849041995344599,218.3456245038314,-57.238639911609674,False,False,0,False,False,False,False,False,False,False,False,4.486617e-10,3.319235e-10,0.9999978,,,,,,,,,,,,,,,,,,,,,,,0.006938559760981583,IN,4
467,1636148068921376768,Gaia DR3 5332606934889648768,5332606934889648768,1584044316,2016.0,176.45911134770625,1.0263096,-64.823236154076,0.92479354,-0.7354764450892802,1.3066907,-0.5628543,4.24441,-2.5685827021052505,1.3464351,3.3789644180412104,1.668153,-0.16272748,-0.31974095,0.16020964,0.013706259,0.31748566,0.124286175,-0.0377332,0.001163715,0.32723993,0.0011119116,162,0,162,0,4.4642677,264.92703,4.335779,4.073445,95,False,,1.5319023,0.3038519,-0.05620009,-0.14432901,-0.18501246,-0.1540834,0.24800374,19,16,2.3282988,24,6,0,0.07557312,49.701103,0,0,1.260795,0.20819092,0.03473537,0.34717304,0.15050875,-104.60405,-3.7823772,17.161264,11.486532,False,199,106.62881171413288,1.0323554,103.28691,20.61768,14,31.10298860114141,5.2910557,5.878409,21.606537,23,118.91976763621226,6.08965,19.528177,19.559761,1.4069626,0,0,0,1,0,2.0467758,0.98885727,1.0579185,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0247349463577,-2.834901201792567,218.34595843760613,-57.221740075685155,False,False,0,False,False,False,False,False,False,False,False,2.1453666e-09,1.3227498e-10,0.9999987,,,,,,,,,,,,,,,,,,,,,,,0.022361511724792706,IN,4
407,1636148068921376768,Gaia DR3 5332606522572753024,5332606522572753024,1484325749,2016.0,176.44711512125713,0.84227127,-64.8444323135488,0.6738618,-2.1439128028662315,0.8503806,-2.5211215,6.612537,-6.574652948241749,1.0026734,0.7068119074820026,0.980821,-0.08799815,0.1141319,0.26906797,0.28920692,0.1450966,0.14066595,-0.22034769,0.089719385,0.13365959,0.11282189,210,0,209,1,-0.13683628,241.93344,2.0568264,0.9232473,95,False,,1.1123908,0.21862039,0.13576888,-0.23727827,-0.04367699,0.089387655,0.13238835,25,20,1.496733,30,11,1,0.02624256,124.681076,0,0,0.99157876,0.18992803,0.14648567,0.22972904,0.10728477,-132.71164,-15.413808,21.619642,4.325563,False,245,105.96174678188174,0.90115607,117.584236,20.624495,9,32.246231470951265,3.7667525,8.560751,21.567345,17,110.78781382250804,8.391357,13.202609,19.636665,1.349865,0,9,0,17,0,1.9306793,0.9428501,0.9878292,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0251330925147,-2.8566989689291415,218.36827734883957,-57.239888586580726,False,False,0,False,False,False,False,False,False,False,False,7.03475e-10,3.8480527e-10,0.999997,,,,,,,,,,,,,,,,,,,,,,,0.008297487964139361,IN,4
23,1636148068921376768,Gaia DR3 5332609443151750272,5332609443151750272,116838309,2016.0,176.37546192662444,0.73436904,-64.83114797940998,0.7689438,2.44674154273529,0.81034654,3.0193768,2.8354125,-2.8023644141143995,1.0441167,0.4316456730554646,1.1688635,0.17306395,0.15718405,0.43457368,0.38237464,0.18242587,0.35045046,0.29073966,0.10260477,0.23300916,0.30378756,201,0,200,1,0.90955293,218.46918,1.9286903,0.91238093,95,False,,1.7874706,0.21584855,-0.15577328,-0.08326907,-0.10242617,0.0007361123,0.04372356,24,17,1.8361597,27,5,0,0.016267154,178.82784,0,0,1.0447851,0.35011908,0.13111468,0.38148594,0.28630197,-134.73415,-68.915955,32.590977,1.3838822,False,224,105.66980099896088,0.81713283,129.31778,20.62749,7,33.336763284227146,3.9262128,8.490819,21.531233,14,98.82898716548287,8.168739,12.098438,19.760685,1.2507429,0,0,0,0,0,1.7705479,0.90374374,0.8668041,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.9922605342675,-2.8515312788013736,218.3120033604899,-57.25321878267356,False,False,0,False,False,False,False,False,False,False,False,3.8910494e-10,2.560692e-10,0.99999636,,,,,,,,,,,,,,,,,,,,,,,0.0249535092894644,IN,4
334,1636148068921376768,Gaia DR3 5332606556932492544,5332606556932492544,1586318071,2016.0,176.43503376290272,0.7838733,-64.83248272062065,0.686737,-0.2534479251716417,0.85645044,-0.2959283,8.173267,-7.505590779492062,1.0370331,3.235491200575428,1.0107937,-0.1368923,-0.11940458,0.04557319,0.10365139,0.24753085,0.15577926,-0.10406365,0.16387081,0.09433352,-0.031570744,160,0,157,3,2.2996392,200.70326,1.1233199,0.30610117,95,False,,1.3801422,0.24414724,-0.25538185,-0.1325189,-0.025696097,-0.0060195047,0.117251754,20,17,1.452772,25,7,1,0.03507498,109.93091,0,0,1.1329043,0.22953697,0.20850994,0.24292703,0.22277953,-101.19266,0.42983642,19.460318,12.777894,False,195,103.95291013266299,0.891734,116.573906,20.645275,13,25.48314959917833,7.912647,3.2205596,21.82291,23,117.59197801890365,6.7646947,17.38319,19.57195,1.3763455,0,0,0,0,0,2.2509594,1.1776352,1.0733242,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.01714243630045,-2.846428359422181,218.34562723637944,-57.23553673650122,False,False,0,False,False,False,False,False,False,False,False,2.4923235e-11,1.13097316e-10,0.99999887,,,,,,,,,,,,,,,,,,,,,,,0.009413218821175476,IN,4
332,1636148068921376768,Gaia DR3 5332606522572744192,5332606522572744192,763043750,2016.0,176.43497444727106,0.9019101,-64.84038106626996,1.07834,0.7330908883596537,1.0782694,0.67987734,4.7420654,-4.654328735027667,1.2119508,-0.9079700220469418,1.2058989,0.20988123,-0.18890558,0.43824726,0.47181827,0.40707362,0.35970658,0.15841505,-0.15538806,-0.019981308,0.37714723,167,0,167,0,1.3243967,197.73505,2.5806184,1.4385475,95,False,,1.2798964,0.24841645,-0.2684229,-0.39051428,-0.10169502,-0.107640736,-0.07813325,20,14,2.0701303,25,8,2,0.018928578,138.46188,0,0,1.0725863,0.4395663,0.1820598,0.28542784,0.34829348,-121.93522,-44.991756,32.12165,-10.358774,False,207,103.90246395113148,0.86185896,120.55623,20.645802,12,47.19594429956303,10.016577,4.711784,21.15378,16,99.36439196902253,7.9205565,12.545128,19.754818,1.4105569,0,0,0,0,0,1.398962,0.50797844,0.8909836,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.019110506313,-2.8540782468637276,218.35630345019342,-57.240922468392775,False,False,0,False,False,False,False,False,False,False,False,5.243343e-10,4.673092e-10,0.99999577,,,,,,,,,,,,,,,,,,,,,,,0.0028464320409458334,IN,4
491,1636148068921376768,Gaia DR3 5332606350774669824,5332606350774669824,1365753340,2016.0,176.4631638907507,0.7452533,-64.83351658731941,0.75426805,-0.42849874214871764,0.9360208,-0.45778763,4.4232464,-4.42031283053763,0.9253881,0.16106431409673938,1.2114862,-0.06895938,0.24706952,0.33377844,-0.10875032,0.33530015,0.016378969,-0.15265095,0.10228928,-0.163922,-0.22759737,170,0,168,2,0.58217126,180.86584,0.95475596,0.20623586,95,False,,1.291665,0.23030233,-0.18160786,-0.15262848,-0.0885216,-0.034424014,0.29077837,20,16,1.7422162,24,7,0,0.03043566,71.1971,0,16,1.0304376,0.35536322,0.118532814,0.18500695,0.3661018,-126.54187,43.22893,23.094536,10.363772,False,198,103.87761025515576,0.982249,105.75486,20.646063,0,,,,,0,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.02899461146023,-2.844417405933888,218.36205038574033,-57.22746467691302,False,False,0,False,False,False,False,False,False,False,False,9.53504e-09,1.7054836e-09,0.9999518,,,,,,,,,,,,,,,,,,,,,,,0.016645140778232953,IN,4
141,1636148068921376768,Gaia DR3 5332606488212946688,5332606488212946688,1026887282,2016.0,176.40176925865396,0.863477,-64.84752600328329,0.72211814,0.004715347988495794,0.9531511,0.0049471147,7.263364,-6.973303643249411,1.0744584,2.032115493419408,1.1445568,-0.08637167,0.35368127,0.3752704,-0.024531286,0.19394176,0.052667275,0.009357379,0.23374233,-0.064004995,-0.18914644,167,0,166,1,1.0977783,185.1433,1.6221764,0.66405517,95,False,,1.3171014,0.2311198,-0.15343322,-0.15658166,-0.0766718,-0.08505511,0.16531922,20,14,1.7005305,25,6,0,0.07354936,151.2446,0,12,1.0598663,0.2643199,0.1927856,0.17274687,0.42678833,-120.748955,30.868023,25.560148,8.505097,False,196,102.65415928308451,0.9332737,109.99363,20.658926,6,47.79566346770654,11.098622,4.30645,21.140072,8,177.44419282817384,9.71087,18.27274,19.12524,2.194162,0,6,0,8,0,2.0148315,0.48114586,1.5336857,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.00723899327267,-2.8645521207970686,218.34827085997046,-57.25613430341037,False,False,0,False,False,False,False,False,False,False,False,8.692556e-10,4.909688e-09,0.99999225,,,,,,,,,,,,,,,,,,,,,,,0.012979619205726628,IN,4
109,1636148068921376768,Gaia DR3 5332606483909781632,5332606483909781632,943405182,2016.0,176.3948402615892,1.3015836,-64.83641966029494,1.462369,0.1876248639892026,1.8714341,0.10025727,5.6124587,-5.478104315792285,2.7973714,-1.2206832268926902,2.127498,0.028691756,0.13310163,-0.21936324,0.034938905,0.38533267,0.0075457646,0.10064529,-0.36971784,-0.14973971,0.18561588,115,0,115,0,3.8382258,220.496,6.240077,5.532014,95,False,,1.1218842,0.4144593,0.04859377,-0.17297071,-0.12158151,-0.35832864,0.027593838,13,11,3.997641,19,4,1,0.035064217,30.068665,0,0,1.2676035,0.21438597,0.044245392,0.31049955,0.36613488,-124.95007,-51.76703,34.11432,5.316323,False,160,102.29051679747172,1.0641056,96.12816,20.662779,13,29.20704027616244,4.9945483,5.847784,21.674824,17,147.91840991554554,7.62373,19.402367,19.32284,1.731592,0,0,0,0,0,2.351984,1.0120449,1.3399391,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.00157734358703,-2.8545494667089097,218.32950316942842,-57.250752234875556,False,False,0,False,False,False,False,False,False,False,False,1.6239926e-12,1.2910298e-10,0.9999975,,,,,,,,,,,,,,,,,,,,,,,0.015328063044607603,IN,4
411,1636148068921376768,Gaia DR3 5332606556932501376,5332606556932501376,1200633531,2016.0,176.44744502758397,0.7082399,-64.8367167086813,0.903706,0.9848257941796525,0.9842947,1.0005395,6.488752,-6.395971633918945,0.933332,-1.0933649608091511,1.2029002,-0.18685964,-0.12940066,0.051350076,0.33054993,0.57516634,0.19336942,-0.15951839,0.010128943,-0.0149845965,0.1397047,191,0,191,0,1.0785086,214.14598,1.0007168,0.21861568,95,False,,1.3038769,0.22278237,-0.024069319,-0.19579822,-0.22968839,-0.013751017,0.052408267,23,14,1.709579,29,9,1,0.02174464,23.630098,0,0,1.0547551,0.38450646,0.1135132,0.32490665,0.32716256,-117.42445,-80.472015,36.445614,1.4482386,False,234,102.12332202571021,0.8325216,122.66747,20.664555,10,31.58130566936652,7.811874,4.0427313,21.589968,13,88.71524984593725,9.309959,9.52907,19.8779,1.1779538,0,0,0,0,0,1.7120686,0.92541313,0.7866554,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.02332399628665,-2.849196602043413,218.3579937661594,-57.23454255487984,False,False,0,False,False,False,False,False,False,False,False,1.2030714e-09,9.055469e-10,0.9999981,,,,,,,,,,,,,,,,,,,,,,,0.009254852536698974,IN,4
237,1636148068921376768,Gaia DR3 5332606385134329856,5332606385134329856,1144809067,2016.0,176.41896521375307,0.75191844,-64.86304254699697,0.86633354,0.7468701992061421,0.8944238,0.8350294,6.8873415,-6.873765930009337,1.2076873,0.43222395170922456,1.0748997,-0.30136093,-0.106410176,0.44970223,-0.11670426,0.31097665,-0.080707885,0.020980151,-0.059579458,0.013183606,-0.3288869,170,0,170,0,-0.038299173,200.70456,1.5670191,0.6564432,95,False,,1.0980482,0.23921186,-0.15794945,-0.074880555,-0.1599729,0.0052097184,0.10802537,20,14,1.8630736,24,5,1,0.039428633,51.131348,0,0,0.9958556,0.36044756,0.20106316,0.16429776,0.42090687,-124.498375,61.46115,44.23777,2.4411356,False,201,102.1157308855165,0.8689854,117.511444,20.664635,12,22.30673458744195,2.924171,7.628396,21.967453,19,89.46411788410276,6.2837725,14.237326,19.868773,1.0945507,0,0,0,0,0,2.0986805,1.3028183,0.7958622,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.018238307132,-2.87772288855081,218.3785043513651,-57.261308582663474,False,False,0,False,False,False,False,False,False,False,False,5.0104473e-11,1.1628057e-10,0.99999845,,,,,,,,,,,,,,,,,,,,,,,0.021927854836114223,IN,4
478,1636148068921376768,Gaia DR3 5332606350774084992,5332606350774084992,1171916447,2016.0,176.46120629523375,0.7741455,-64.83839923859685,0.6603289,0.8119043004161806,0.8233227,0.9861313,8.387947,-8.056421426535406,1.1398371,2.334893200540794,0.9896527,-0.1959777,-0.09401766,0.03408132,0.10740014,0.099742465,0.14556617,-0.10801431,0.1778579,0.14736544,-0.12595934,168,0,168,0,2.0952442,211.34766,0.0,0.0,95,False,,1.2979779,0.2437658,-0.11093069,-0.1439043,-0.16826263,-0.08677512,0.05907796,20,18,1.6138121,26,8,0,0.046218667,152.76184,0,0,1.116497,0.35121426,0.18541722,0.07603827,0.27215558,-146.36795,14.427193,50.117687,9.503877,False,215,101.50969684759141,0.8503285,119.37704,20.671099,6,31.467808305383624,3.2990813,9.538355,21.593876,13,91.52008182708265,12.616717,7.2538743,19.844105,1.2115875,0,0,0,1,0,1.7497711,0.9227772,0.82699394,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.02941774237433,-2.849352440032153,218.36762162262778,-57.23139398257776,False,False,0,False,False,False,False,False,False,False,False,1.3031934e-10,5.960692e-11,0.9999977,,,,,,,,,,,,,,,,,,,,,,,0.014110623711767686,IN,4
144,1636148068921376768,Gaia DR3 5332606453854807680,5332606453854807680,238684244,2016.0,176.40300714139374,0.66051495,-64.85420269886984,0.884359,-0.006285216549424613,0.92234325,-0.0068144007,3.2782898,-3.2569312920540736,1.0702647,-0.3736075921762421,1.2723271,-0.025440916,0.045714654,-0.11639388,0.06712637,0.34854382,0.017027667,-0.4913777,-0.09558484,-0.18164836,0.15910213,184,0,183,1,0.625075,202.48042,0.0,0.0,95,False,,1.4789364,0.2382793,-0.07796725,-0.2686616,-0.18889534,-0.18460812,0.14523175,22,19,1.8623214,26,10,1,0.027238484,103.65527,0,0,1.0315022,0.15503722,0.11276006,0.21000062,0.12801397,-118.94717,-50.655815,21.535578,2.199227,False,210,101.0003859900149,0.7906823,127.73826,20.67656,16,29.18621385321388,4.7483506,6.1466002,21.675598,21,110.93782242903723,7.3548884,15.0835495,19.635197,1.3873614,0,0,0,0,0,2.0404015,0.9990387,1.0413628,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.0094362898202,-2.8708797575316543,218.35799260802796,-57.260282551889155,False,False,0,False,False,False,False,False,False,False,False,2.3027467e-11,1.7826596e-10,0.9999966,,,,,,,,,,,,,,,,,,,,,,,0.016774671670454003,IN,4
70,1636148068921376768,Gaia DR3 5332606488214544640,5332606488214544640,499707258,2016.0,176.38629705561212,1.4358661,-64.84397951070311,1.2392366,0.5185857932991509,1.8111063,0.28633648,6.843551,-6.176364508698599,2.1070728,-2.947322986419102,2.1401243,-0.24087377,0.14029707,0.24652559,0.24880172,-0.34579965,0.09578554,-0.561486,-0.42446485,0.45460734,-0.06834821,109,0,109,0,2.2728138,145.45285,3.866794,1.9468933,95,False,,1.4120915,0.39002454,0.220472,0.1491396,-0.31711203,0.038820934,-0.17159626,14,11,3.2144263,15,4,1,0.027147325,115.13855,0,0,1.1590619,0.081056885,0.15683617,0.2150031,0.11764199,-19.291105,0.6079826,9.711839,9.050059,False,117,100.92285434177273,1.1861297,85.08585,20.677393,7,16.97113243169462,4.317142,3.9311035,22.264265,14,124.78758292288839,6.6720695,18.70298,19.507467,1.4046245,0,0,0,1,0,2.7567978,1.5868721,1.1699257,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.99997083651465,-2.862781660313188,218.3351999155186,-57.258552773299215,False,False,0,False,False,False,False,False,False,False,False,9.7466285e-11,3.5295442e-10,0.9999977,,,,,,,,,,,,,,,,,,,,,,,0.018250916125871326,IN,4
328,1636148068921376768,Gaia DR3 5332606556934147328,5332606556934147328,514662561,2016.0,176.43408747005256,0.92510283,-64.83069830020534,0.8999556,0.35983912679956115,1.1240019,0.32014102,4.455564,-4.371880504777203,1.1081291,-0.8594837438965152,1.28956,0.2504852,0.4560021,0.49535796,0.47962475,0.53450364,0.32093734,0.02098902,0.2600913,0.27400044,0.319392,172,0,170,2,-1.6263809,169.34491,0.0,1.5693264e-15,95,False,,1.1746932,0.21962006,-0.03287188,-0.17064501,-0.085530795,0.08426929,0.079872705,20,14,2.0508242,24,8,0,0.049786795,129.92526,0,0,0.9095859,0.28679386,0.12336626,0.1835846,0.2173185,-121.488365,-24.603382,42.35642,3.4927723,False,192,100.63455690981245,0.94937336,106.00103,20.680498,11,25.82479259001798,3.4343655,7.5195236,21.80845,18,106.67195253983685,7.4260554,14.364552,19.67777,1.3166128,0,0,0,0,0,2.13068,1.1279526,1.0027275,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,296.016302337492,-2.8448029095132026,218.34270312451343,-57.234619253484276,False,False,0,False,False,False,False,False,False,False,False,3.0781763e-10,2.526122e-10,0.99999726,,,,,,,,,,,,,,,,,,,,,,,0.011049303961594285,IN,4
33,1636148068921376768,Gaia DR3 5332606453854806144,5332606453854806144,14753360,2016.0,176.37828604398388,0.8390421,-64.84664965315396,0.7177577,-0.2621254460065233,0.88723844,-0.2954397,6.789656,-6.775716003828987,1.0160279,0.43485957817847193,1.225048,-0.11641972,-0.14277406,0.24539252,0.18641597,0.31070432,0.13272038,0.18020432,0.06669734,0.16500145,0.12095759,172,0,170,2,-1.5993983,177.68642,0.0,0.0,95,False,,1.0773078,0.21867374,-0.1703088,-0.1463409,-0.048374332,0.06613888,0.006194019,21,16,1.7422835,23,5,1,0.018452791,133.66467,0,0,0.9110298,0.17432527,0.19590947,0.43959525,0.35934904,-106.77829,7.343269,20.109825,6.6686616,False,186,100.62465661887137,0.9290308,108.31143,20.680605,3,12.44787160097164,9.957556,1.2500931,22.600805,5,95.50897038618393,13.35571,7.151171,19.797785,1.0728667,0,0,0,0,0,2.8030205,1.9202003,0.8828201,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,295.9973477964255,-2.866225759088562,218.33454819740976,-57.262865631313,False,False,0,False,False,False,False,False,False,False,False,6.55811e-09,8.314056e-10,0.99999696,,,,,,,,,,,,,,,,,,,,,,,0.022092672410985455,IN,4
