source_id,ra_Gaia,dec_Gaia,g,bp_rp,phot_variable_flag,Star_Id,RA_HST,Dec_HST,RA_toGaia,Dec_toGaia,F125W,eF125W,F139M,eF139M,F160W,eF160W,J,eJ,H,eH,Ks,eKs,inMUSE,membership,Weight
5.94E+18,251.791538,-45.83406539,15.238852,1.8210096,NOT_AVAILABLE,5300,251.7915402,-45.8340661,251.7915389,-45.8340605,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.053,0.013,12.411,0.009999,12.190999,0.018999,0,0,5
5.94E+18,251.7447306,-45.83302807,15.272795,2.7001076,NOT_AVAILABLE,1953,251.7447233,-45.8330327,251.7447097,-45.8330357,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.173999,0.009999,11.130999,0.008,10.751,0.010999,0,0,5
5.94E+18,251.7343574,-45.84410639,15.292607,2.6685352,NOT_AVAILABLE,3570,251.7343811,-45.8441069,251.7343554,-45.8441147,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.100999,0.013,11.045999,0.007,10.649999,0.014,0,0,5
5.94E+18,251.7411293,-45.876897,15.357904,2.49545,NOT_AVAILABLE,2694,251.7411732,-45.8768789,251.7411223,-45.8768936,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.418,0.008,11.444999,0.006,11.121999,0.017999,0,0,5
5.94E+18,251.807251,-45.84506729,15.383131,1.4733744,NOT_AVAILABLE,1516,251.8072712,-45.8450564,251.8072652,-45.8450506,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.689,0.010999,13.02,0.008999,12.852999,0.014,0,0,5
5.94E+18,251.7897115,-45.82999111,15.395793,1.3716993,NOT_AVAILABLE,3925,251.7897007,-45.8299848,251.7897022,-45.8299785,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.802,0.013,13.187,0.008,13.005999,0.014,0,0,5
5.94E+18,251.7906914,-45.88325993,15.400942,1.5312424,NOT_AVAILABLE,139,251.7907271,-45.8832417,251.7906848,-45.8832487,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.619999,0.016,12.944,0.007,12.734,0.014,0,0,5
5.94E+18,251.8145181,-45.8722175,15.417002,1.4193344,NOT_AVAILABLE,555,251.8145584,-45.872197,251.814532,-45.8721966,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.737999,0.017,13.024,0.008999,12.817999,0.014999,0,0,5
5.94E+18,251.8076703,-45.88641136,15.4592085,1.5561638,NOT_AVAILABLE,6,251.8077152,-45.8863973,251.8076751,-45.8864018,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.743,0.032,12.994999,0.009999,12.744999,0.020999,0,0,5
5.94E+18,251.8189522,-45.8411513,15.4834,1.1951456,NOT_AVAILABLE,26843,251.8189744,-45.84114255,251.8189749,-45.8411335,14.1233,0.029,13.7896,0.04,13.6107,0.032,14.213999,0.012,13.52,0.007,13.409999,0.017999,0,0,5
5.94E+18,251.7480485,-45.84727192,15.548943,1.7667341,NOT_AVAILABLE,6100,251.748068,-45.8472754,251.7480435,-45.8472814,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.31,0.097999,13.190999,0.024,12.979,0.098999,1,0,5
5.94E+18,251.8083759,-45.86663771,15.645725,1.4170113,NOT_AVAILABLE,762,251.8083979,-45.8666416,251.8083743,-45.866641,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.012999,0.008999,13.338999,0.008,13.145,0.012,0,0,5
5.94E+18,251.7779228,-45.85922357,15.647277,1.4230833,NOT_AVAILABLE,3138,251.7779299,-45.859207,251.7779039,-45.8592103,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.958,0.012,13.315999,0.009999,13.133999,0.014,1,0,5
5.94E+18,251.7847059,-45.81897531,15.653284,1.9034796,NOT_AVAILABLE,4186,251.7846926,-45.8189631,251.7847018,-45.818955,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.420999,0.016,12.772999,0.009999,12.503999,0.018999,0,0,5
5.94E+18,251.7830735,-45.83813049,15.684398,1.4353857,NOT_AVAILABLE,26832,251.7830833,-45.83813247,251.7830762,-45.8381295,13.9993,0.04,13.8656,0.064,13.7327,0.05,13.914999,0.012,13.279999,0.008,13.090999,0.016,0,0,5
5.94E+18,251.7517719,-45.83654613,15.695076,3.0037909,NOT_AVAILABLE,1827,251.7517752,-45.8365523,251.7517606,-45.8365549,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.305999,0.009999,11.180999,0.004999,10.807999,0.012,1,0,5
5.94E+18,251.7750472,-45.84653557,15.695506,5.025628,VARIABLE,5097,251.775056,-45.8465451,251.7750397,-45.8465458,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,10.932,0.024,9.8170003,0.018999,9.3059997,0.017,1,0,5
5.94E+18,251.7792789,-45.86511348,15.701161,1.4582586,NOT_AVAILABLE,817,251.7792936,-45.8651159,251.7792631,-45.8651204,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.967,0.010999,13.465,0.008,13.244999,0.016,0,0,5
5.94E+18,251.7616133,-45.84715044,15.70672,,NOT_AVAILABLE,5932,251.761635,-45.8471581,251.7616144,-45.8471615,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.105999,0.013,10.031999,0.010999,9.5719995,0.018999,1,0,5
5.94E+18,251.7605041,-45.86057986,15.716935,4.9591084,VARIABLE,3122,251.7605368,-45.8605785,251.7605048,-45.8605855,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.119999,0.008999,10.038,0.008,9.5340003,0.012,1,0,5
5.94E+18,251.752839,-45.83905532,15.752914,1.4034061,NOT_AVAILABLE,44394,251.7527874,-45.83905783,251.752771,-45.8390608,14.1523,0.042,13.9076,0.046,13.7517,0.037,14.222999,0.013,13.553999,0.010999,13.336999,0.016,1,0,5
5.94E+18,251.8017142,-45.83601683,15.784141,1.9715405,NOT_AVAILABLE,5822,251.8017126,-45.8360219,251.8017125,-45.8360149,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.420999,0.012,12.706999,0.013,12.519,0.019999,0,0,5
5.94E+18,251.786446,-45.83778319,15.81943,1.7839689,NOT_AVAILABLE,5248,251.7864434,-45.8377891,251.7864376,-45.8377854,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.762,0.014999,13.147,0.013,12.918999,0.017999,0,0,5
5.94E+18,251.8222456,-45.85105807,15.826284,1.8740244,NOT_AVAILABLE,1309,251.8222502,-45.8510739,251.8222434,-45.8510668,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.145,0.028,12.973999,0.008999,12.664999,0.013,0,0,5
5.94E+18,251.7926925,-45.870254,15.840401,1.9761305,NOT_AVAILABLE,620,251.792711,-45.8702594,251.79268,-45.8702627,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.534,0.009999,12.835,0.007,12.560999,0.014999,0,0,5
5.94E+18,251.7658488,-45.84410584,15.840849,,NOT_AVAILABLE,6023,251.7658609,-45.8441166,251.765844,-45.8441184,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,10.888999,0.014,9.6599998,0.012,8.8929996,0.018999,1,0,5
5.94E+18,251.7255,-45.85596682,15.85399,1.8389187,NOT_AVAILABLE,1137,251.7255465,-45.8559538,251.7255085,-45.8559662,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.659,0.008,12.998999,0.006,12.741,0.008999,0,0,5
5.94E+18,251.761482,-45.87943986,15.872499,1.6684151,NOT_AVAILABLE,4241,251.7615156,-45.8794433,251.7614683,-45.8794548,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.812999,0.041,13.225,0.006,13.024,0.017,0,0,5
5.94E+18,251.7555459,-45.88075368,15.880574,3.125433,NOT_AVAILABLE,260,251.7555944,-45.8807344,251.7555443,-45.8807474,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.437,0.009999,11.315999,0.004999,10.927,0.014999,0,0,5
5.94E+18,251.7215921,-45.85005933,15.947669,1.5646801,NOT_AVAILABLE,3459,251.7216505,-45.85005673,251.7216163,-45.8500684,14.1303,0.038,13.8176,0.062,13.6287,0.046,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7269051,-45.87810033,15.959554,1.7156715,NOT_AVAILABLE,6158,251.726941,-45.8780348,251.7268851,-45.8780525,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.371,0.052999,12.798,0.039999,12.503,0.063,0,0,5
5.94E+18,251.7758732,-45.85479822,15.992412,2.8048067,NOT_AVAILABLE,4327,251.7758779,-45.8547946,251.775855,-45.8547972,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.706,0.008999,11.564999,0.007,11.144,0.014999,1,0,5
5.94E+18,251.7702258,-45.87692894,16.013979,1.4576979,NOT_AVAILABLE,15830,251.7702519,-45.87692364,251.7702091,-45.8769329,14.2093,0.036,13.9586,0.049,13.8517,0.048,14.215999,0.013,13.722999,0.008999,13.475,0.018999,0,0,5
5.94E+18,251.7370473,-45.85537264,16.014196,1.5089893,VARIABLE,11541,251.7371145,-45.85536401,251.7370803,-45.8553741,14.3413,0.045,13.9846,0.054,13.7427,0.041,14.164999,0.035,13.435,0.032,13.262999,0.017999,0,0,5
5.94E+18,251.7630931,-45.82771831,16.057098,1.6189661,NOT_AVAILABLE,44398,251.7630764,-45.82771658,251.7630723,-45.8277148,14.2233,0.033,13.8046,0.047,13.6187,0.044,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7952752,-45.8358797,16.062147,1.7498941,NOT_AVAILABLE,5274,251.7952538,-45.835891,251.795252,-45.8358852,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.949,0.014999,13.321999,0.018999,13.09,0.032999,0,0,5
5.94E+18,251.7603648,-45.8319693,16.06829,3.1467314,NOT_AVAILABLE,1990,251.7603648,-45.831986,251.7603564,-45.8319858,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.553999,0.009999,11.390999,0.007,10.984,0.012,0,0,5
5.94E+18,251.7418064,-45.84502584,16.074757,1.8456211,NOT_AVAILABLE,1499,251.7418384,-45.845019,251.741814,-45.8450256,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.862999,0.009999,13.262,0.006,12.972999,0.014,0,0,5
5.94E+18,251.8136246,-45.87287155,16.079813,1.7514257,NOT_AVAILABLE,529,251.8136495,-45.8728764,251.8136223,-45.8728764,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.036999,0.014,13.402999,0.008999,13.137,0.013,0,0,5
5.94E+18,251.7520556,-45.87325926,16.129402,1.5789156,NOT_AVAILABLE,17310,251.7520857,-45.87324478,251.7520408,-45.8732565,14.3423,0.039,13.8226,0.051,13.6327,0.056,14.149999,0.017,13.312,0.025,12.942999,0.048,0,0,5
5.94E+18,251.8044557,-45.85357458,16.141212,1.7159615,NOT_AVAILABLE,26835,251.8044778,-45.85357963,251.8044639,-45.8535765,14.0633,0.03,13.8826,0.059,13.8567,0.074,14.159,0.009999,13.472,0.008999,13.253999,0.014999,0,0,5
5.94E+18,251.7609035,-45.81109391,16.169794,1.9614573,NOT_AVAILABLE,44397,251.7608767,-45.81109637,251.7608857,-45.8110908,14.2123,0.04,13.8916,0.051,13.7217,0.039,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7938001,-45.86831259,16.170687,1.6291437,NOT_AVAILABLE,26844,251.7938057,-45.86832231,251.7937767,-45.8683249,14.1343,0.038,13.8356,0.074,13.7687,0.064,14.206999,0.010999,13.59,0.009999,13.335,0.021999,0,0,5
5.94E+18,251.7368574,-45.82559366,16.252504,1.5092478,NOT_AVAILABLE,44407,251.7368018,-45.82558827,251.7367921,-45.8255909,14.3763,0.032,14.1176,0.044,13.9777,0.04,14.557999,0.025,13.921999,0.019999,13.732,0.023,0,0,5
5.94E+18,251.7176179,-45.85435154,16.258198,1.4214792,VARIABLE,12751,251.7176632,-45.85433053,251.7176243,-45.854344,14.5103,0.031,14.2086,0.033,14.0077,0.036,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7697415,-45.82976801,16.284843,1.9630938,NOT_AVAILABLE,5714,251.7697476,-45.8297662,251.7697437,-45.8297637,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.944,0.012,13.180999,0.014999,12.857999,0.039999,0,0,5
5.94E+18,251.7602286,-45.85210968,16.300385,,NOT_AVAILABLE,4333,251.7602577,-45.8521227,251.7602326,-45.8521276,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.371,0.065999,10.246,0.061999,9.7189998,0.082999,1,0,5
5.94E+18,251.7934935,-45.85102773,16.315248,2.0777311,NOT_AVAILABLE,1329,251.7934967,-45.8510306,251.7934819,-45.8510289,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,13.897,0.010999,13.128999,0.008999,12.861,0.019999,0,0,5
5.94E+18,251.7397402,-45.85841237,16.347383,1.5528736,NOT_AVAILABLE,8542,251.7397777,-45.85841298,251.7397417,-45.8584233,14.3773,0.034,14.1236,0.036,13.9487,0.042,14.484,0.012,13.776,0.010999,13.498,0.034,0,0,5
5.94E+18,251.7646593,-45.84850154,16.348803,,NOT_AVAILABLE,3445,251.7646707,-45.8485138,251.7646499,-45.8485169,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.522999,0.016,10.317999,0.014,9.8229999,0.025,1,0,5
5.94E+18,251.7861192,-45.85505476,16.366451,1.4655437,NOT_AVAILABLE,26883,251.7861281,-45.8550623,251.7861079,-45.855063,14.6193,0.032,14.2756,0.046,14.0907,0.045,14.644,0.009999,13.970999,0.010999,13.836999,0.021999,0,0,5
5.94E+18,251.7831542,-45.84105773,16.391653,3.1934042,NOT_AVAILABLE,1645,251.783156,-45.8410808,251.7831465,-45.8410786,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.859,0.016,11.671999,0.012,11.291,0.018999,0,0,5
5.94E+18,251.7839964,-45.8315237,16.407608,1.7556143,NOT_AVAILABLE,43310,251.7840119,-45.83152707,251.7840106,-45.8315223,14.2273,0.038,13.8856,0.051,13.7617,0.044,14.348999,0.014999,13.696999,0.013,13.357,0.025,0,0,5
5.94E+18,251.7789572,-45.82926573,16.412195,2.1406145,NOT_AVAILABLE,44387,251.7789229,-45.82927163,251.778922,-45.8292672,13.9243,0.036,13.5726,0.037,13.3997,0.042,13.986,0.013,13.237,0.009999,12.984,0.016,0,0,5
5.94E+18,251.7784767,-45.86786117,16.420269,1.4667473,NOT_AVAILABLE,18178,251.7785159,-45.86784903,251.778483,-45.8678544,14.7103,0.04,14.4156,0.053,14.2137,0.038,14.720999,0.012,14.055,0.009999,13.850999,0.019999,0,0,5
5.94E+18,251.7515667,-45.86287924,16.479746,1.4806538,NOT_AVAILABLE,18924,251.7515854,-45.86286191,251.751549,-45.8628711,14.7283,0.033,14.4526,0.054,14.2387,0.045,14.668999,0.014999,14.013999,0.014,13.793999,0.027,0,0,5
5.94E+18,251.694597,-45.8613436,16.501804,4.0376043,VARIABLE,751,251.694598,-45.861336,251.6945468,-45.8613556,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,10.630999,0.023,8.8990001,0.028999,8.184,0.013,0,0,5
5.94E+18,251.7862057,-45.85047757,16.509249,5.4926777,VARIABLE,5038,251.7862241,-45.8504918,251.7862077,-45.8504913,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.484999,0.023,10.272,0.009999,9.6920003,0.028,0,0,5
5.94E+18,251.7616808,-45.825345,16.596478,1.8684425,NOT_AVAILABLE,44410,251.7616552,-45.82534075,251.7616527,-45.8253386,14.4033,0.042,14.0566,0.036,13.8937,0.034,14.395,0.010999,13.71,0.010999,13.468999,0.014999,0,0,5
5.94E+18,251.716831,-45.84650781,16.61736,2.0857258,NOT_AVAILABLE,6135,251.7168976,-45.8464976,251.716865,-45.8465093,14.1073,0.028,13.7436,0.048,13.6197,0.065,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7584598,-45.88140754,16.63258,1.4521828,NOT_AVAILABLE,15383,251.7584546,-45.88138193,251.7584049,-45.8813945,14.7953,0.129,14.3406,0.192,14.1817,0.158,14.590999,0.017999,13.706999,0.010999,13.343,0.016,0,0,5
5.94E+18,251.7707501,-45.80556259,16.64179,1.6821365,NOT_AVAILABLE,44428,251.7707219,-45.80555794,251.7707383,-45.8055491,14.6063,0.037,14.2416,0.046,14.1317,0.041,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.8189377,-45.86135714,16.664968,5.437457,VARIABLE,5882,251.8189614,-45.8613629,251.8189452,-45.861359,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.09,0.008,9.5790004,0.008,8.8559999,0.014,0,0,5
5.94E+18,251.7656309,-45.84324647,16.68784,,NOT_AVAILABLE,6102,251.7656454,-45.8432534,251.7656292,-45.843255,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.925,0.017,10.777,0.014999,10.262999,0.023,1,0,5
5.94E+18,251.7848237,-45.84049853,16.69187,1.9011831,NOT_AVAILABLE,26865,251.7848458,-45.84049939,251.7848373,-45.8404967,14.4733,0.024,14.1316,0.049,13.9857,0.043,14.451999,0.017,13.739999,0.014,13.529999,0.025,0,0,5
5.94E+18,251.7549311,-45.86115303,16.692667,2.264968,NOT_AVAILABLE,19090,251.754962,-45.86113908,251.754928,-45.8611472,14.6113,0.033,14.2276,0.04,14.0647,0.033,14.592,0.020999,14.003,0.019999,13.751999,0.037999,1,0,5
5.94E+18,251.760121,-45.87925684,16.71616,1.6358137,NOT_AVAILABLE,24750,251.7601468,-45.87924198,251.7600992,-45.8792537,14.8763,0.043,14.4786,0.045,14.3267,0.033,14.774999,0.009999,14.144,0.010999,13.885,0.014999,0,0,5
5.94E+18,251.7242006,-45.87544221,16.717829,2.1927013,NOT_AVAILABLE,446,251.7242781,-45.8753988,251.7242236,-45.8754164,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.041999,0.008999,13.161,0.006,12.81,0.014999,0,0,5
5.94E+18,251.7393999,-45.86153805,16.721333,1.9695654,NOT_AVAILABLE,19056,251.7394228,-45.86152442,251.7393841,-45.8615356,14.4463,0.055,14.1896,0.055,14.0077,0.056,14.56,0.008999,13.937999,0.010999,13.651,0.017,0,0,5
5.94E+18,251.7391355,-45.85315515,16.72887,1.8481169,NOT_AVAILABLE,14230,251.7391975,-45.85315284,251.7391657,-45.853162,14.4233,0.028,14.1536,0.037,13.9987,0.037,14.486,0.013,13.904999,0.006,13.626999,0.013,0,0,5
5.94E+18,251.7320992,-45.82114684,16.747873,1.970974,NOT_AVAILABLE,6040,251.732084,-45.8211362,251.7320766,-45.8211386,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.598999,0.032,13.85,0.048,13.715999,0.039,0,0,5
5.94E+18,251.7622312,-45.8468027,16.752798,,NOT_AVAILABLE,6071,251.7622604,-45.8468072,251.7622403,-45.8468104,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.045,0.020999,10.939,0.013,10.447999,0.025,1,0,5
5.94E+18,251.7773021,-45.84611017,16.770264,5.091591,NOT_AVAILABLE,5110,251.7773125,-45.8461165,251.7772972,-45.8461166,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.92,0.014,10.753,0.017999,10.232999,0.019999,1,0,5
5.94E+18,251.7964869,-45.84302854,16.772032,1.5748692,NOT_AVAILABLE,26908,251.7964994,-45.84303072,251.796492,-45.8430264,14.8503,0.07,14.6086,0.047,14.4167,0.046,14.994,0.018999,14.267999,0.016,14.088999,0.023,0,0,5
5.94E+18,251.7696188,-45.85029681,16.775467,,NOT_AVAILABLE,5632,251.7696353,-45.8502995,251.7696144,-45.8503021,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.689,0.034,10.475,0.021999,9.9420003,0.014,1,0,5
5.94E+18,251.7669287,-45.84752593,16.776447,,NOT_AVAILABLE,6167,251.7669541,-45.8475139,251.7669347,-45.8475164,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.930999,0.064999,10.618,0.090999,10.354,0.061,1,0,5
5.94E+18,251.7433486,-45.81911735,16.776548,1.8720884,NOT_AVAILABLE,44419,251.7433079,-45.81911801,251.7433053,-45.8191178,14.5253,0.033,14.2206,0.043,14.1377,0.039,14.640999,0.024,14.109999,0.021999,13.847,0.027,0,0,5
5.94E+18,251.7488028,-45.84990009,16.778687,2.0174007,NOT_AVAILABLE,3725,251.7488637,-45.84989342,251.7488373,-45.8498999,14.3513,0.056,13.8816,0.061,13.6557,0.061,14.279999,0.039999,13.437,0.05,13.295,0.017999,1,0,5
5.94E+18,251.7370135,-45.86793583,16.788458,4.094672,NOT_AVAILABLE,2906,251.7370609,-45.8679205,251.7370162,-45.8679338,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.692,0.008,11.772999,0.004999,11.328,0.010999,0,0,5
5.94E+18,251.7181787,-45.84589116,16.78887,1.6489868,NOT_AVAILABLE,10524,251.7182425,-45.84588184,251.7182107,-45.8458931,14.8063,0.041,14.5186,0.044,14.4887,0.043,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.8271115,-45.84190333,16.789736,2.0646496,VARIABLE,26861,251.8271426,-45.84190974,251.8271447,-45.8418993,14.4203,0.037,14.0436,0.051,13.8527,0.047,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7602043,-45.86036368,16.79994,,NOT_AVAILABLE,3123,251.7602364,-45.8603609,251.7602045,-45.8603679,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.248999,0.012,11.189999,0.012,10.694,0.016,1,0,5
5.94E+18,251.8127848,-45.82698276,16.811165,1.820673,NOT_AVAILABLE,5982,251.8128054,-45.8269991,251.8128159,-45.8269877,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.696,0.016,13.940999,0.017999,13.562,0.059,0,0,5
5.94E+18,251.7847774,-45.8275691,16.830187,1.6079502,NOT_AVAILABLE,44449,251.7847387,-45.82756881,251.7847408,-45.8275629,14.9163,0.045,14.4826,0.055,14.3497,0.057,14.944,0.014999,14.270999,0.013,14.095,0.027,0,0,5
5.94E+18,251.7613193,-45.88616924,16.837286,1.7316866,NOT_AVAILABLE,17750,251.7613429,-45.88616292,251.7612899,-45.8861762,14.6493,0.031,14.3946,0.05,14.1577,0.032,14.84,0.034,14.059,0.008999,13.803999,0.024,0,0,5
5.94E+18,251.8092409,-45.82072474,16.860767,2.3964624,NOT_AVAILABLE,5749,251.8092508,-45.8206845,251.8092655,-45.8206722,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.081999,0.046999,13.364,0.037,13.050999,0.067,0,0,5
5.94E+18,251.7653069,-45.86486987,16.867785,2.7477932,NOT_AVAILABLE,5561,251.7653279,-45.864863,251.7652937,-45.8648701,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.288,0.032,11.274999,0.014,10.789999,0.027,1,0,5
5.94E+18,251.7381128,-45.86002065,16.86834,4.329673,NOT_AVAILABLE,3146,251.7381369,-45.8600388,251.7380991,-45.8600499,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.354999,0.012,10.885999,0.004999,10.354,0.014999,0,0,5
5.94E+18,251.7634653,-45.84550375,16.869312,,NOT_AVAILABLE,5941,251.7634892,-45.8455232,251.7634705,-45.8455258,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.968,0.023,10.548999,0.016,9.4259996,0.041,1,0,5
5.94E+18,251.7778586,-45.8442298,16.891916,,NOT_AVAILABLE,5660,251.7778602,-45.8442517,251.7778466,-45.8442513,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.916999,0.039,10.746,0.034,10.241999,0.043,1,0,5
5.94E+18,251.8200176,-45.85585585,16.903076,2.1078653,NOT_AVAILABLE,1119,251.8200446,-45.8558575,251.8200332,-45.855852,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.454,0.012,13.727999,0.008999,13.467,0.012,0,0,5
5.94E+18,251.7770617,-45.84584668,16.903725,5.2146006,NOT_AVAILABLE,5111,251.777075,-45.8458456,251.7770599,-45.8458457,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,11.838999,0.028999,10.727,0.028999,10.163999,0.030999,1,0,5
5.94E+18,251.8001442,-45.86426465,16.906069,1.5850849,NOT_AVAILABLE,26955,251.8001577,-45.86427058,251.8001338,-45.864271,15.1933,0.062,14.8866,0.057,14.7447,0.046,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.8100511,-45.86894209,16.906164,1.527298,NOT_AVAILABLE,4662,251.8100882,-45.8689381,251.8100632,-45.8689378,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,15.156,0.018999,14.378999,0.010999,14.189,0.010999,0,0,5
5.94E+18,251.774636,-45.84460953,16.949293,4.789133,NOT_AVAILABLE,5126,251.7746066,-45.844625,251.7745918,-45.8446253,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.246,0.07,11.192999,0.041999,10.713,0.092,1,0,5
5.94E+18,251.7266153,-45.82836279,16.963198,2.6074772,NOT_AVAILABLE,8071,251.7266988,-45.82834829,251.7266839,-45.8283536,14.1033,0.041,13.5596,0.055,13.2747,0.047,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7746251,-45.85168842,16.964825,1.9023256,NOT_AVAILABLE,26899,251.7746399,-45.85168755,251.7746192,-45.8516896,14.8043,0.035,14.4766,0.053,14.3857,0.061,14.748999,0.018999,14.244999,0.029999,13.715,0.039999,1,0,5
5.94E+18,251.7949823,-45.87963417,16.969727,2.2296858,NOT_AVAILABLE,2640,251.795021,-45.8796349,251.7949829,-45.8796401,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,14.182999,0.013,13.229999,0.008999,12.909,0.018999,0,0,5
5.94E+18,251.7753979,-45.83958029,16.97223,,NOT_AVAILABLE,5962,251.7753947,-45.8395907,251.7753843,-45.8395896,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.114999,0.023,10.866,0.019999,10.097999,0.028,1,0,5
5.94E+18,251.7330898,-45.87192584,16.989588,3.7806826,NOT_AVAILABLE,564,251.7331556,-45.8718944,251.7331065,-45.8719094,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,12.895,0.009999,11.684,0.006,11.211999,0.016,0,0,5
5.94E+18,251.7610127,-45.8108454,16.994997,,NOT_AVAILABLE,44386,251.7609873,-45.81084775,251.7609966,-45.8108421,13.7853,0.03,13.2696,0.034,12.9987,0.037,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
5.94E+18,251.7939012,-45.83860469,16.995623,1.8746223,NOT_AVAILABLE,26905,251.7939303,-45.83860209,251.7939258,-45.8385972,14.8213,0.04,14.4456,0.044,14.2177,0.039,14.656999,0.037999,13.784999,0.032,13.76,0.028,0,0,5
5.94E+18,251.7541538,-45.82911786,16.998644,2.2090101,NOT_AVAILABLE,44404,251.7540986,-45.8291262,251.7540908,-45.8291265,14.3093,0.032,13.8056,0.046,13.5357,0.05,14.343999,0.008,13.406999,0.008,13.097999,0.013,0,0,5
5.94E+18,251.7163032,-45.85421392,17.002321,1.8663445,NOT_AVAILABLE,12785,251.7163671,-45.85420569,251.716328,-45.8542194,14.6573,0.048,14.3726,0.046,14.1427,0.042,99.9999,9.9999,99.9999,9.9999,99.9999,9.9999,0,0,5
