,solution_id,DESIGNATION,SOURCE_ID,random_index,ref_epoch,RA,ra_error,DEC,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gmag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,dist,in_field,Weight
38,1636148068921376768,Gaia DR3 6210089987768089088,6210089987768089088,350817787,2016.0,234.74511048938027,0.82176304,-28.57473489446793,0.7919796,0.9277954298527737,0.9806613,0.9460916,5.2685757,-4.268988908184209,1.278366,-3.087656870844188,1.3480749,-0.3102262,-0.116811134,0.19881186,-0.23533069,-0.3645169,-0.26757213,0.4920184,-0.22821043,0.04789245,-0.55593026,190,0,190,0,-0.116587974,193.1923,0.0,0.0,95,False,,1.5426877,0.20783849,-0.283969,0.09373432,-0.15867628,0.054591723,-0.1989952,22,14,2.308693,26,10,0,0.023040537,143.79355,0,0,0.9921212,0.22755988,0.38731354,0.25693652,0.5929044,-114.11048,29.722017,-14.522603,-35.20963,False,213,106.31244485260451,0.86989087,122.21354,20.620907,16,39.66453938170274,5.674072,6.9904895,21.342537,25,94.07776467899475,8.3718605,11.237378,19.814178,1.2580117,0,0,0,0,0,1.5283585,0.7216301,0.80672836,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94128061738445,21.332051280841036,239.13663974285578,-8.834422727063687,False,False,0,False,False,False,False,False,False,False,False,4.830666e-09,2.4464429e-08,0.9999972,,,,,,,,,,,,,,,,,,,,,,,0.019104807757733492,IN,5
26,1636148068921376768,Gaia DR3 6210089884688871296,6210089884688871296,1612919654,2016.0,234.73732406259532,1.1261914,-28.583059788886896,1.2501953,0.14728362323994915,1.1765729,0.12518018,9.912619,-9.200049245411059,1.6111387,-3.690407010305472,1.8573139,-0.6509985,0.2633492,0.33573565,-0.45355606,-0.46957436,-0.52945805,0.7199028,0.10554459,-0.25198954,-0.7434223,159,0,159,0,0.7492492,176.24487,0.0,0.0,95,False,,1.4298648,0.22800206,-0.35322413,0.29623628,-0.26649308,-0.09648995,0.05830518,18,11,3.3532624,21,9,0,0.026254466,173.91348,0,0,1.0409273,0.15828407,0.55042595,0.2123322,0.50663954,-119.12514,35.53995,-30.660023,-38.37044,False,175,104.28854718291954,1.026574,101.58893,20.641775,18,50.459745316167236,7.100237,7.106769,21.081179,16,65.76976351441256,9.038221,7.276848,20.20283,1.1144992,0,1,0,0,0,0.8783493,0.43940353,0.43894577,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.92992663249134,21.3300011890233,239.13186710556056,-8.844108701070677,False,False,0,False,False,False,False,False,False,False,False,2.0528854e-07,2.6597565e-08,0.99999344,,,,,,,,,,,,,,,,,,,,,,,0.014426977557993433,IN,5
74,1636148068921376768,Gaia DR3 6210089609810958720,6210089609810958720,1478984213,2016.0,234.76325020587916,1.1242287,-28.598098961706494,1.0636265,-0.5441115760566798,1.461065,-0.3724075,6.9774437,-0.880953227146499,2.6351964,-6.921606956073688,1.8141651,-0.16270936,-0.04137567,0.21037446,-0.102281824,-0.3053999,0.047532294,0.5692047,-0.5674717,0.087113716,-0.21228074,129,0,128,1,1.0172579,154.2629,1.8687047,0.634832,95,False,,1.2518129,0.2784695,-0.25663197,0.20406844,-0.16757722,0.103890434,-0.12964295,16,11,3.7642317,18,5,0,0.11144878,90.04662,0,0,1.0630354,0.14995173,0.35422605,0.15049173,0.5112924,-121.45993,14.374011,-14.096754,-34.433792,False,134,101.63221700351025,1.0335767,98.3306,20.669788,9,49.77872328731107,8.62246,5.773146,21.095932,14,116.09748828867959,7.2807593,15.945794,19.585838,1.6321223,0,0,0,0,0,1.5100937,0.42614365,1.08395,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.93844771792357,21.303897603560472,239.15781188166835,-8.853447192799967,False,False,0,False,False,False,False,False,False,False,False,1.0348064e-09,1.7523828e-08,0.9999948,,,,,,,,,,,,,,,,,,,,,,,0.013674995136929564,IN,5
42,1636148068921376768,Gaia DR3 6210089987768089856,6210089987768089856,994705876,2016.0,234.7485742874102,1.1711408,-28.57244009205691,1.4498272,-2.1909936923416224,1.3438785,-1.6303511,6.631066,-6.624106292327985,1.7147247,0.3037305373633932,2.1654272,-0.5336351,0.06899293,0.36571708,-0.44775262,-0.48347792,-0.5465932,0.7576421,0.12921298,-0.3579251,-0.69556993,155,0,154,1,2.5518987,203.80177,2.3959858,1.0509584,95,False,,1.6452754,0.26601118,-0.31120092,0.146827,-0.21741498,-0.10316108,0.04960838,18,11,3.761509,21,8,1,0.030999962,15.926921,0,0,1.1495744,0.2724465,0.4452413,0.1933281,0.60356694,-123.349144,36.260212,-9.661923,-34.311687,False,171,100.9232916147251,1.0146186,99.469185,20.67739,10,39.811269330688255,12.575219,3.1658509,21.338528,15,115.96467004110931,14.9673,7.747868,19.587082,1.5435083,0,0,0,0,0,1.7514458,0.66113853,1.0903072,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9453670775205,21.331878003269296,239.13909433012444,-8.831483941961816,False,False,0,False,False,False,False,False,False,False,False,3.6414521e-10,3.500268e-10,0.9999963,,,,,,,,,,,,,,,,,,,,,,,0.02116048269742185,IN,5
88,1636148068921376768,Gaia DR3 6210089541091477376,6210089541091477376,457226363,2016.0,234.7718065127242,1.3402015,-28.607900947719422,1.746307,1.9183248258734638,2.1064966,0.9106708,9.511905,-3.097781566539971,2.3108826,-8.993335509521069,2.1785624,-0.12165232,-0.19251572,0.08270848,-0.13503768,-0.6879192,-0.45601866,0.81275743,0.12019899,-0.5043849,-0.5739338,126,0,126,0,-0.3370352,119.1434,0.0,0.0,95,False,,0.94578546,0.30409735,-0.3014274,-0.018971823,-0.042736918,0.043111898,-0.13152699,15,11,4.1560903,15,4,1,0.042903516,33.90277,0,0,0.9755673,0.4798192,0.42012239,0.35769978,0.4235555,-132.77759,24.321033,-17.597586,-33.931744,False,126,96.55288749645813,1.144807,84.33988,20.725454,10,29.006337239536673,3.251173,8.921806,21.68231,10,123.47895553467325,13.262023,9.310718,19.518913,1.5792929,0,0,0,0,0,2.1633968,0.9568558,1.2065411,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.93794372420706,21.291557030842597,239.16751068262016,-8.861236522106779,False,False,0,False,False,False,False,False,False,False,False,2.7813907e-09,8.864861e-09,0.9999926,,,,,,,,,,,,,,,,,,,,,,,0.024934019648471823,IN,5
10,1636148068921376768,Gaia DR3 6210089850329127680,6210089850329127680,835698140,2016.0,234.72521205194565,2.2991133,-28.59465086514367,2.328772,,,,,,,,,-0.65634435,,,,,,,,,,150,0,150,0,7.6679873,317.57645,7.056086,6.485017,3,False,,,,,,,,,17,9,8.311434,19,5,0,0.2746173,19.829384,0,0,,0.25949565,0.47485656,0.15544815,0.4044149,-150.39575,21.357475,-22.208681,-38.592144,False,154,89.52859512005624,1.3076668,68.46438,20.807463,13,53.889124112960495,9.700234,5.5554457,21.009789,17,102.742286442669,6.064043,16.94287,19.718523,1.7495127,0,0,0,2,0,1.2912655,0.20232582,1.0889397,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.91319691940856,21.327855179277925,239.1241253005276,-8.857854440163736,False,False,0,False,False,False,False,False,False,False,False,2.8381437e-05,7.196811e-06,0.9991468,,,,,,,,,,,,,,,,,,,,,,,0.020511475397203417,IN,5
21,1636148068921376768,Gaia DR3 6210089884688871936,6210089884688871936,1393618339,2016.0,234.73234532294865,1.6683285,-28.58002591985176,2.3258867,,,,,,,,,-0.3745025,,,,,,,,,,87,0,87,0,1.3707086,100.07272,0.0,0.0,3,False,,,,,,,,,10,9,6.8467927,12,2,0,0.04195603,101.13989,0,0,,0.37438163,0.3585835,0.21362975,0.47568968,-143.48547,16.93397,-12.686217,-33.72641,False,93,88.67255003690349,1.1084979,79.99344,20.817894,5,44.93310253400427,11.201168,4.011466,21.207127,11,112.07899658134339,15.070175,7.4371395,19.624084,1.7706957,0,0,0,0,0,1.5830421,0.38923264,1.1938095,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9283887677079,21.33512630735155,239.1268500370376,-8.842174076364147,False,False,0,False,False,False,False,False,False,False,False,3.8613238e-05,9.676143e-06,0.99952173,,,,,,,,,,,,,,,,,,,,,,,0.019660747654010106,IN,5
76,1636148068921376768,Gaia DR3 6210089712890271232,6210089712890271232,30656142,2016.0,234.7639557737114,1.9722521,-28.582622711809698,2.1328166,,,,,,,,,0.062456522,,,,,,,,,,65,0,62,3,1.3621314,72.033516,3.577353,1.0505757,3,False,,,,,,,,,8,6,16.217648,9,3,0,0.055177994,128.90514,0,0,,0.08268425,0.46131894,0.18744124,0.33706477,-107.29041,20.04442,-38.065437,-39.42391,False,63,83.71955559216286,1.606114,52.125538,20.8803,5,52.48209732761573,5.508642,9.527229,21.038515,7,81.90449014123956,12.834718,6.3814797,19.964626,1.6051995,0,0,0,0,0,1.0738888,0.15821457,0.9156742,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.94955878660727,21.315419172622452,239.1547839368077,-8.838250269067652,False,False,0,False,False,False,False,False,False,False,False,0.00023749564,1.68624e-05,0.99865746,,,,,,,,,,,,,,,,,,,,,,,0.01742681963977494,IN,5
73,1636148068921376768,Gaia DR3 6210089712890178816,6210089712890178816,474449703,2016.0,234.76239248678317,2.082253,-28.588527357623963,2.0667598,,,,,,,,,-0.14990486,,,,,,,,,,69,0,69,0,2.961087,102.76932,5.368789,2.205399,3,False,,,,,,,,,8,8,10.393326,10,3,0,0.04324646,139.31895,0,0,,0.21732895,0.31579196,0.2075424,0.58674586,-12.586155,6.8496604,-30.800072,-31.117159,False,69,79.99344871060492,1.2268006,65.20493,20.929731,5,47.688985707218485,10.435747,4.5697722,21.142496,8,80.06809485658644,13.36106,5.9926453,19.989246,1.5970943,0,0,0,0,0,1.1532497,0.21276474,0.940485,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9443801678268,21.311748461234735,239.15482059693323,-8.844312274612207,False,False,0,False,False,False,False,False,False,False,False,0.00023962233,2.3025648e-05,0.99896693,,,,,,,,,,,,,,,,,,,,,,,0.013177139720413497,IN,5
27,1636148068921376768,Gaia DR3 6210089575451214720,6210089575451214720,1765966793,2016.0,234.73744479747495,32.44485,-28.607133565336387,25.377232,,,,,,,,,-0.9938667,,,,,,,,,,50,0,49,1,0.13528177,44.60514,2.7096336,0.3786964,3,False,,,,,,,,,6,4,1904.0974,8,2,1,0.052409317,42.077732,0,0,,0.61094767,0.57156456,0.16803928,0.5002061,-177.3222,21.073101,-51.143726,43.39341,False,58,77.60557698343291,1.6549951,46.891724,20.962635,4,23.23510180680027,9.595376,2.4214895,21.923182,5,123.5085008885337,23.274488,5.3066044,19.518654,1.8908899,0,0,0,0,1,2.4045277,0.9605465,1.4439812,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.91353312748765,21.311391024060836,239.13763411904316,-8.867498607730383,False,False,0,False,False,False,False,False,False,False,False,0.00013058912,6.9107646e-06,0.999411,,,,,,,,,,,,,,,,,,,,,,,0.016675526252250605,IN,5
66,1636148068921376768,Gaia DR3 6210089609810956416,6210089609810956416,104658604,2016.0,234.7592162950987,12.2587385,-28.602325947538993,3.5701745,,,,,,,,,-0.29322016,,,,,,,,,,69,0,66,3,-0.40696213,55.982513,3.6174333,2.4976351,3,False,,,,,,,,,8,6,135.25607,10,2,0,0.19836205,4.3087955,0,0,,0.07148157,0.4650128,0.17970777,0.31670627,-116.619934,14.2444725,-43.133644,-35.90289,False,73,77.42471915875511,1.5282738,50.661552,20.965168,6,25.470113988858923,12.497078,2.0380855,21.823465,9,74.44362054232533,12.351111,6.0272813,20.068327,1.290463,0,0,0,0,0,1.7551384,0.85829735,0.89684105,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9326258877482,21.302902107945346,239.15531918284026,-8.85838123276908,False,False,0,False,False,False,False,False,False,False,False,0.00011815778,8.361436e-06,0.9996069,,,,,,,,,,,,,,,,,,,,,,,0.012804885283840226,IN,5
23,1636148068921376768,Gaia DR3 6210089884688873600,6210089884688873600,1010690502,2016.0,234.7346191267212,14.165627,-28.575991143013685,5.5845704,,,,,,,,,0.20253871,,,,,,,,,,51,0,50,1,2.2297912,68.75327,5.640568,1.6736574,3,False,,,,,,,,,6,5,10406.489,7,1,0,0.16305776,98.187744,0,0,,0.29628977,0.6046834,0.32589743,0.47226843,-15.19169,-11.368801,-36.074284,-28.90998,False,60,72.33546656548185,1.1993352,60.31297,21.038988,4,249.77676132335412,194.77449,1.2823895,19.344662,5,81.17272634150896,27.201696,2.9841053,19.974371,4.5752034,0,0,0,0,1,-0.62970924,-1.6943264,1.0646172,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.93280251603164,21.33696049517085,239.12786640190873,-8.83778568863512,False,False,0,False,False,False,False,False,False,False,False,0.00027244134,1.3816838e-05,0.9990717,,,,,,,,,,,,,,,,,,,,,,,0.021437467049275575,IN,5
50,1636148068921376768,Gaia DR3 6210089575451309184,6210089575451309184,533393599,2016.0,234.75174191246597,14.137473,-28.61204763897549,5.897378,,,,,,,,,0.1414179,,,,,,,,,,49,0,49,0,2.910548,76.373344,3.7679095,0.76750916,3,False,,,,,,,,,6,5,4621.1396,7,2,0,0.080787815,30.587225,0,0,,0.35159793,0.29497087,0.09392591,0.7171007,6.6659226,15.823273,28.101223,-32.29252,False,48,69.84945097314018,1.551606,45.017517,21.07696,4,18.520753312508766,7.3698673,2.5130374,22.169395,4,78.38454343067576,7.233076,10.836958,20.01232,1.3873452,0,0,0,0,0,2.157076,1.0924358,1.06464,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9205456901616,21.2996010400922,239.15114546948573,-8.869361394413458,False,False,0,False,False,False,False,False,False,False,False,0.00026685063,6.410514e-06,0.99917156,,,,,,,,,,,,,,,,,,,,,,,0.018659765874605765,IN,5
78,1636148068921376768,Gaia DR3 6210089712890176000,6210089712890176000,1355704704,2016.0,234.76505050772852,2.3183446,-28.59553544177196,3.3789513,,,,,,,,,-0.016289072,,,,,,,,,,61,0,60,1,1.0423628,65.91767,3.2088282,0.85658777,3,False,,,,,,,,,7,6,11.661466,9,0,0,0.22020842,14.533272,0,0,,0.2205727,0.5683159,0.24307656,0.6440738,-114.77163,-18.084421,-16.804823,-27.730978,False,68,68.41108142376868,1.1377692,60.12738,21.09955,3,29.892000618182653,10.068782,2.9687803,21.649654,8,92.18682468979921,13.606815,6.775048,19.836224,1.784489,0,0,0,0,0,1.8134308,0.55010414,1.2633266,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9415096923762,21.30486306930574,239.15876528742612,-8.850586645134488,False,False,0,False,False,False,False,False,False,False,False,4.8305486e-05,1.5472475e-05,0.9994506,,,,,,,,,,,,,,,,,,,,,,,0.01462338514853628,IN,5
39,1636148068921376768,Gaia DR3 6210089815969393536,6210089815969393536,1108413679,2016.0,234.7453678805283,5.2469234,-28.588533729930273,5.601757,,,,,,,,,-0.8309991,,,,,,,,,,48,0,48,0,-0.02925104,42.068874,0.0,0.0,3,False,,,,,,,,,6,5,28.73115,7,2,0,0.06380583,89.99112,0,0,,0.14076021,0.6361847,0.6211968,0.47048342,-152.60257,29.364183,-42.79826,39.941875,False,48,66.73116519943338,2.5912502,25.752497,21.126545,2,125.69496822754964,120.11856,1.0464242,20.090248,4,58.953951145151784,21.31566,2.7657576,20.321613,2.7670567,0,0,0,0,0,-0.2313652,-1.0362968,0.80493164,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9320184455255,21.321280116213863,239.14010711544043,-8.847791357334241,False,False,0,False,False,False,False,False,False,False,False,0.0038180067,3.442309e-05,0.9956297,,,,,,,,,,,,,,,,,,,,,,,0.005782829964188933,IN,5
89,1636148068921376768,Gaia DR3 6210089644170697344,6210089644170697344,1465609990,2016.0,234.77197362486118,5.2734804,-28.598746039358314,5.7734323,,,,,,,,,-0.83820355,,,,,,,,,,68,0,68,0,2.8828294,100.30461,5.1950145,1.7411766,3,False,,,,,,,,,8,6,50.792004,10,2,0,0.11760748,62.7398,0,0,,0.33138075,0.5557154,0.49622694,0.24505055,-149.58731,14.21229,-34.192947,44.78776,False,0,,,,,0,,,,,7,109.83392465123748,12.691182,8.654349,19.646053,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,341.9443345338216,21.298512478379216,239.16550350508783,-8.852297807777559,False,False,0,False,False,False,False,False,False,False,False,2.7623179e-05,2.5216328e-05,0.99946547,,,,,,,,,,,,,,,,,,,,,,,0.021206891172393886,IN,5
