,MainID,ra_now,dec_now,Gmag
214,4146612425456526464,274.6685327150081,-13.762726609325338,19.294552
486,4146612494175986688,274.6572322260501,-13.759273087393758,19.311756
481,4146600605706568320,274.693039177192,-13.789808725437588,19.31417
298,4146600644354069248,274.6701153989686,-13.79119567347582,19.315603
281,4146600575634589952,274.6764157892992,-13.79115623598992,19.316458
514,4146600605706571392,274.6954646826162,-13.789257333087797,19.318674
125,4146600674426034048,274.68517350216746,-13.771308198990338,19.324892
190,4146612395383259520,274.66222603983346,-13.770677908973392,19.343933
117,4146612425456521216,274.66501873285034,-13.771539448032525,19.353569
282,4146612395383259904,274.6582181480548,-13.774198374996988,19.365196
32,4146612429742984064,274.6734727498766,-13.769317062350323,19.371733
51,4146600678712430592,274.6823373325248,-13.776617862179066,19.374853
138,4146600674426035840,274.6863707865634,-13.775847576963622,19.379671
111,4146600644354077824,274.66558459035065,-13.779443999062819,19.400993
10,4146600678713812992,274.67451930698894,-13.777782619161675,19.401339
460,4146612391096764928,274.65238622099565,-13.771334362390643,19.403627
415,4146612532822220416,274.6744265225021,-13.75454557578167,19.409025
534,4146600605706568192,274.6930643512706,-13.792620084071672,19.421982
203,4146600644357558656,274.6652195041287,-13.784491464892564,19.423807
316,4146600644357548544,274.6709513562153,-13.791851071714111,19.42956
54,4146600644357561472,274.6679437094072,-13.777735871500782,19.445608
236,4146600644352708864,274.66429279909903,-13.785276677498986,19.456211
328,4146600644352690048,274.6676264188936,-13.791183131105843,19.462257
494,4146600605706564864,274.69101012521367,-13.792850221900123,19.468208
621,4146599166889371648,274.6594126519982,-13.798147838053266,19.482052
185,4146600644352692736,274.6702458428891,-13.787145253167694,19.487358
101,4146600678713807360,274.68473154744385,-13.77806426378579,19.49601
172,4146612425456522112,274.6657025134725,-13.766417063743086,19.498405
40,4146600674426027648,274.6814999708188,-13.775617975123748,19.510477
12,4146600678713812096,274.67822510881376,-13.77661720089469,19.51753
388,4146612494175991424,274.6606231364703,-13.761376636524583,19.51903
331,4146600713072144640,274.69325028384566,-13.776076262717385,19.520628
